dispatch_id,order_id,dispatch_date,days_late,delay_reason
DSP-2023-01368,SO-2023-01368,2023-10-27,2,Packaging delay
DSP-2023-01369,SO-2023-01369,2023-11-11,-1,
DSP-2023-01370,SO-2023-01370,2023-11-01,4,Customer reschedule
DSP-2023-01371,SO-2023-01371,2023-10-30,1,QC hold
DSP-2023-01372,SO-2023-01372,2023-11-01,-2,
DSP-2023-01373,SO-2023-01373,2023-11-04,-2,
DSP-2023-01374,SO-2023-01374,2023-10-30,0,
DSP-2023-01375,SO-2023-01375,2023-11-04,0,
DSP-2023-01376,SO-2023-01376,2023-10-25,-2,
DSP-2023-01377,SO-2023-01377,2023-10-18,-2,
DSP-2023-01378,SO-2023-01378,2023-11-15,-2,
DSP-2023-01379,SO-2023-01379,2023-10-30,-2,
DSP-2023-01380,SO-2023-01380,2023-10-11,0,
DSP-2023-01381,SO-2023-01381,2023-11-01,-1,
DSP-2023-01382,SO-2023-01382,2023-10-31,0,
DSP-2023-01383,SO-2023-01383,2023-11-05,-2,
DSP-2023-01384,SO-2023-01384,2023-10-09,-2,
DSP-2023-01385,SO-2023-01385,2023-11-14,2,Logistics scheduling
DSP-2023-01386,SO-2023-01386,2023-11-08,-1,
DSP-2023-01387,SO-2023-01387,2023-10-28,6,Logistics scheduling
DSP-2023-01388,SO-2023-01388,2023-10-24,-1,
DSP-2023-01389,SO-2023-01389,2023-11-09,3,Material shortage
DSP-2023-01390,SO-2023-01390,2023-11-03,0,
DSP-2023-01391,SO-2023-01391,2023-11-02,1,Customer reschedule
DSP-2023-01392,SO-2023-01392,2023-11-16,0,
DSP-2023-01393,SO-2023-01393,2023-10-09,1,Material shortage
DSP-2023-01394,SO-2023-01394,2023-10-15,-2,
DSP-2023-01395,SO-2023-01395,2023-11-08,-1,
DSP-2023-01396,SO-2023-01396,2023-11-06,-2,
DSP-2023-01397,SO-2023-01397,2023-10-15,-2,
DSP-2023-01398,SO-2023-01398,2023-11-18,3,Customer reschedule
DSP-2023-01399,SO-2023-01399,2023-10-14,0,
DSP-2023-01400,SO-2023-01400,2023-11-17,0,
DSP-2023-01401,SO-2023-01401,2023-11-08,-2,
DSP-2023-01402,SO-2023-01402,2023-10-21,-2,
DSP-2023-01403,SO-2023-01403,2023-10-31,1,Production backlog
DSP-2023-01404,SO-2023-01404,2023-10-26,0,
DSP-2023-01405,SO-2023-01405,2023-11-04,2,Customer reschedule
DSP-2023-01406,SO-2023-01406,2023-11-02,-2,
DSP-2023-01407,SO-2023-01407,2023-10-15,-1,
DSP-2023-01408,SO-2023-01408,2023-10-27,3,Logistics scheduling
DSP-2023-01409,SO-2023-01409,2023-11-03,1,Logistics scheduling
DSP-2023-01410,SO-2023-01410,2023-10-30,0,
DSP-2023-01411,SO-2023-01411,2023-10-28,0,
DSP-2023-01412,SO-2023-01412,2023-10-26,-1,
DSP-2023-01413,SO-2023-01413,2023-10-18,-1,
DSP-2023-01414,SO-2023-01414,2023-10-23,3,Customer reschedule
DSP-2023-01415,SO-2023-01415,2023-11-02,-1,
DSP-2023-01416,SO-2023-01416,2023-11-02,2,Customer reschedule
DSP-2023-01417,SO-2023-01417,2023-11-11,-2,
DSP-2023-01418,SO-2023-01418,2023-10-23,0,
DSP-2023-01419,SO-2023-01419,2023-11-01,0,
DSP-2023-01420,SO-2023-01420,2023-11-12,5,Packaging delay
DSP-2023-01421,SO-2023-01421,2023-11-03,0,
DSP-2023-01422,SO-2023-01422,2023-11-02,-1,
DSP-2023-01423,SO-2023-01423,2023-10-19,-2,
DSP-2023-01424,SO-2023-01424,2023-10-29,-2,
DSP-2023-01425,SO-2023-01425,2023-10-20,-2,
DSP-2023-01426,SO-2023-01426,2023-11-13,-1,
DSP-2023-01427,SO-2023-01427,2023-11-05,2,QC hold
DSP-2023-01428,SO-2023-01428,2023-10-15,-1,
DSP-2023-01429,SO-2023-01429,2023-10-06,-2,
DSP-2023-01430,SO-2023-01430,2023-11-13,-2,
DSP-2023-01431,SO-2023-01431,2023-10-15,-2,
DSP-2023-01432,SO-2023-01432,2023-10-30,0,
DSP-2023-01433,SO-2023-01433,2023-10-21,-1,
DSP-2023-01434,SO-2023-01434,2023-11-04,-2,
DSP-2023-01435,SO-2023-01435,2023-11-20,7,Production backlog
DSP-2023-01436,SO-2023-01436,2023-10-12,1,Packaging delay
DSP-2023-01437,SO-2023-01437,2023-10-27,3,Logistics scheduling
DSP-2023-01438,SO-2023-01438,2023-11-09,2,Material shortage
DSP-2023-01439,SO-2023-01439,2023-11-11,-2,
DSP-2023-01440,SO-2023-01440,2023-10-17,-2,
DSP-2023-01441,SO-2023-01441,2023-10-29,-1,
DSP-2023-01442,SO-2023-01442,2023-11-02,3,Production backlog
DSP-2023-01443,SO-2023-01443,2023-10-27,-2,
DSP-2023-01444,SO-2023-01444,2023-11-09,9,Packaging delay
DSP-2023-01445,SO-2023-01445,2023-11-11,-1,
DSP-2023-01446,SO-2023-01446,2023-11-12,-2,
DSP-2023-01447,SO-2023-01447,2023-11-04,0,
DSP-2023-01448,SO-2023-01448,2023-11-08,-1,
DSP-2023-01449,SO-2023-01449,2023-11-08,2,Customer reschedule
DSP-2023-01450,SO-2023-01450,2023-10-15,0,
DSP-2023-01451,SO-2023-01451,2023-11-04,-1,
DSP-2023-01452,SO-2023-01452,2023-10-20,-2,
DSP-2023-01453,SO-2023-01453,2023-11-05,1,Packaging delay
DSP-2023-01454,SO-2023-01454,2023-11-04,-1,
DSP-2023-01455,SO-2023-01455,2023-11-13,-2,
DSP-2023-01456,SO-2023-01456,2023-11-07,7,Packaging delay
DSP-2023-01457,SO-2023-01457,2023-11-12,3,QC hold
DSP-2023-01458,SO-2023-01458,2023-11-29,0,
DSP-2023-01459,SO-2023-01459,2023-12-14,4,Material shortage
DSP-2023-01460,SO-2023-01460,2023-11-28,-1,
DSP-2023-01461,SO-2023-01461,2023-12-02,0,
DSP-2023-01462,SO-2023-01462,2023-11-25,-1,
DSP-2023-01463,SO-2023-01463,2023-11-27,0,
DSP-2023-01464,SO-2023-01464,2023-11-27,-1,
DSP-2023-01465,SO-2023-01465,2023-11-30,-1,
DSP-2023-01466,SO-2023-01466,2023-12-01,0,
DSP-2023-01467,SO-2023-01467,2023-11-24,-2,
DSP-2023-01468,SO-2023-01468,2023-12-22,0,
DSP-2023-01469,SO-2023-01469,2023-12-17,10,QC hold
DSP-2023-01470,SO-2023-01470,2023-11-15,-2,
DSP-2023-01471,SO-2023-01471,2023-11-29,-1,
DSP-2023-01472,SO-2023-01472,2023-11-23,1,Production backlog
DSP-2023-01473,SO-2023-01473,2023-12-10,-1,
DSP-2023-01474,SO-2023-01474,2023-12-12,0,
DSP-2023-01475,SO-2023-01475,2023-11-24,-1,
DSP-2023-01476,SO-2023-01476,2023-12-01,0,
DSP-2023-01477,SO-2023-01477,2023-11-15,0,
DSP-2023-01478,SO-2023-01478,2023-12-18,0,
DSP-2023-01479,SO-2023-01479,2023-12-05,1,Logistics scheduling
DSP-2023-01480,SO-2023-01480,2023-12-04,-2,
DSP-2023-01481,SO-2023-01481,2023-11-11,-1,
DSP-2023-01482,SO-2023-01482,2023-12-18,2,Production backlog
DSP-2023-01483,SO-2023-01483,2023-11-29,-1,
DSP-2023-01484,SO-2023-01484,2023-11-25,-1,
DSP-2023-01485,SO-2023-01485,2023-11-23,-2,
DSP-2023-01486,SO-2023-01486,2023-11-20,-2,
DSP-2023-01487,SO-2023-01487,2023-12-01,0,
DSP-2023-01488,SO-2023-01488,2023-12-14,-2,
DSP-2023-01489,SO-2023-01489,2023-12-05,0,
DSP-2023-01490,SO-2023-01490,2023-11-09,-2,
DSP-2023-01491,SO-2023-01491,2023-11-16,-1,
DSP-2023-01492,SO-2023-01492,2023-12-15,16,Customer reschedule
DSP-2023-01493,SO-2023-01493,2023-12-10,5,Production backlog
DSP-2023-01494,SO-2023-01494,2023-12-03,-1,
DSP-2023-01495,SO-2023-01495,2023-12-10,11,QC hold
DSP-2023-01496,SO-2023-01496,2023-11-15,-1,
DSP-2023-01497,SO-2023-01497,2023-11-21,-1,
DSP-2023-01498,SO-2023-01498,2023-11-23,0,
DSP-2023-01499,SO-2023-01499,2023-11-13,-1,
DSP-2023-01500,SO-2023-01500,2023-12-02,0,
DSP-2023-01501,SO-2023-01501,2023-12-07,-1,
DSP-2023-01502,SO-2023-01502,2023-12-03,-1,
DSP-2023-01503,SO-2023-01503,2023-12-06,0,
DSP-2023-01504,SO-2023-01504,2023-12-19,0,
DSP-2023-01505,SO-2023-01505,2023-12-18,0,
DSP-2023-01506,SO-2023-01506,2023-12-03,-2,
DSP-2023-01507,SO-2023-01507,2023-12-07,3,QC hold
DSP-2023-01508,SO-2023-01508,2023-11-24,0,
DSP-2023-01509,SO-2023-01509,2023-12-12,-1,
DSP-2023-01510,SO-2023-01510,2023-12-10,0,
DSP-2023-01511,SO-2023-01511,2023-11-26,-2,
DSP-2023-01512,SO-2023-01512,2023-11-28,0,
DSP-2023-01513,SO-2023-01513,2023-12-16,-2,
DSP-2023-01514,SO-2023-01514,2023-12-06,-1,
DSP-2023-01515,SO-2023-01515,2023-12-03,-2,
DSP-2023-01516,SO-2023-01516,2023-12-02,1,QC hold
DSP-2023-01517,SO-2023-01517,2023-11-03,-2,
DSP-2023-01518,SO-2023-01518,2023-12-13,-1,
DSP-2023-01519,SO-2023-01519,2023-12-14,0,
DSP-2023-01520,SO-2023-01520,2023-12-16,-1,
DSP-2023-01521,SO-2023-01521,2023-12-01,7,QC hold
DSP-2023-01522,SO-2023-01522,2023-12-04,-2,
DSP-2023-01523,SO-2023-01523,2023-11-30,-2,
DSP-2023-01524,SO-2023-01524,2023-12-10,0,
DSP-2023-01525,SO-2023-01525,2023-12-07,0,
DSP-2023-01526,SO-2023-01526,2023-12-12,-1,
DSP-2023-01527,SO-2023-01527,2023-11-22,0,
DSP-2023-01528,SO-2023-01528,2023-11-23,0,
DSP-2023-01529,SO-2023-01529,2023-11-23,0,
DSP-2023-01530,SO-2023-01530,2023-12-05,-1,
DSP-2023-01531,SO-2023-01531,2023-12-18,3,QC hold
DSP-2023-01532,SO-2023-01532,2023-12-09,-2,
DSP-2023-01533,SO-2023-01533,2023-12-08,-2,
DSP-2023-01534,SO-2023-01534,2023-12-01,-2,
DSP-2023-01535,SO-2023-01535,2023-11-23,-1,
DSP-2023-01536,SO-2023-01536,2023-11-14,0,
DSP-2023-01537,SO-2023-01537,2023-11-23,0,
DSP-2023-01538,SO-2023-01538,2023-11-17,0,
DSP-2023-01539,SO-2023-01539,2023-11-09,3,Packaging delay
DSP-2023-01540,SO-2023-01540,2023-12-16,-2,
DSP-2023-01541,SO-2023-01541,2023-12-12,2,Packaging delay
DSP-2023-01542,SO-2023-01542,2023-12-01,0,
DSP-2023-01543,SO-2023-01543,2023-12-05,0,
DSP-2023-01544,SO-2023-01544,2023-12-04,-1,
DSP-2023-01545,SO-2023-01545,2023-12-03,-1,
DSP-2023-01546,SO-2023-01546,2023-11-10,-1,
DSP-2023-01547,SO-2023-01547,2023-11-26,5,Customer reschedule
DSP-2023-01548,SO-2023-01548,2023-11-30,0,
DSP-2023-01549,SO-2023-01549,2023-12-16,-1,
DSP-2023-01550,SO-2023-01550,2023-11-23,0,
DSP-2023-01551,SO-2023-01551,2023-11-15,0,
DSP-2023-01552,SO-2023-01552,2023-11-21,0,
DSP-2023-01553,SO-2023-01553,2023-11-11,0,
DSP-2023-01554,SO-2023-01554,2023-12-12,1,Production backlog
DSP-2023-01555,SO-2023-01555,2023-11-19,0,
DSP-2023-01556,SO-2023-01556,2023-11-27,2,Packaging delay
DSP-2023-01557,SO-2023-01557,2023-12-20,0,
DSP-2023-01558,SO-2023-01558,2023-11-12,-2,
DSP-2023-01559,SO-2023-01559,2023-12-20,-1,
DSP-2023-01560,SO-2023-01560,2023-12-04,-2,
DSP-2023-01561,SO-2023-01561,2023-12-07,-2,
DSP-2023-01562,SO-2023-01562,2023-11-29,-1,
DSP-2023-01563,SO-2023-01563,2023-12-16,-2,
DSP-2023-01564,SO-2023-01564,2023-12-13,1,QC hold
DSP-2023-01565,SO-2023-01565,2023-11-13,0,
DSP-2023-01566,SO-2023-01566,2023-11-29,-2,
DSP-2023-01567,SO-2023-01567,2023-11-09,0,
DSP-2023-01568,SO-2023-01568,2023-11-15,-2,
DSP-2023-01569,SO-2023-01569,2023-12-07,-2,
DSP-2023-01570,SO-2023-01570,2023-12-06,-1,
DSP-2023-01571,SO-2023-01571,2023-11-23,-2,
DSP-2023-01572,SO-2023-01572,2023-11-20,-2,
DSP-2023-01573,SO-2023-01573,2023-12-14,0,
DSP-2023-01574,SO-2023-01574,2023-11-19,2,Packaging delay
DSP-2023-01575,SO-2023-01575,2023-12-16,1,Production backlog
DSP-2023-01576,SO-2023-01576,2023-12-05,-1,
DSP-2023-01577,SO-2023-01577,2023-11-28,-2,
DSP-2023-01578,SO-2023-01578,2023-11-30,-2,
DSP-2023-01579,SO-2023-01579,2023-12-06,1,Material shortage
DSP-2023-01580,SO-2023-01580,2023-11-30,0,
DSP-2023-01581,SO-2023-01581,2023-11-21,0,
DSP-2023-01582,SO-2023-01582,2023-11-30,-1,
DSP-2023-01583,SO-2023-01583,2023-12-20,0,
DSP-2023-01584,SO-2023-01584,2023-11-18,0,
DSP-2023-01585,SO-2023-01585,2023-12-03,-2,
DSP-2023-01586,SO-2023-01586,2023-11-15,-1,
DSP-2023-01587,SO-2023-01587,2023-12-13,4,Logistics scheduling
DSP-2023-01588,SO-2023-01588,2023-11-17,-1,
DSP-2023-01589,SO-2023-01589,2023-12-08,0,
DSP-2023-01590,SO-2023-01590,2023-11-28,0,
DSP-2023-01591,SO-2023-01591,2023-12-04,-1,
DSP-2023-01592,SO-2023-01592,2023-12-06,8,Material shortage
DSP-2023-01593,SO-2023-01593,2023-12-12,0,
DSP-2023-01594,SO-2023-01594,2023-12-08,-2,
DSP-2023-01595,SO-2023-01595,2023-11-17,-2,
DSP-2023-01596,SO-2023-01596,2023-12-02,-2,
DSP-2023-01597,SO-2023-01597,2023-11-23,-1,
DSP-2023-01598,SO-2023-01598,2023-12-04,-2,
DSP-2023-01599,SO-2023-01599,2023-11-20,-2,
DSP-2023-01600,SO-2023-01600,2023-12-03,0,
DSP-2023-01601,SO-2023-01601,2023-12-03,-1,
DSP-2023-01602,SO-2023-01602,2023-11-27,-2,
DSP-2023-01603,SO-2023-01603,2023-11-30,0,
DSP-2023-01604,SO-2023-01604,2023-12-13,0,
DSP-2023-01605,SO-2023-01605,2023-12-02,-2,
DSP-2023-01606,SO-2023-01606,2023-12-05,-1,
DSP-2023-01607,SO-2023-01607,2023-12-05,1,Packaging delay
DSP-2023-01608,SO-2023-01608,2023-11-22,0,
DSP-2023-01609,SO-2023-01609,2023-11-10,-2,
DSP-2023-01610,SO-2023-01610,2023-11-27,11,Material shortage
DSP-2023-01611,SO-2023-01611,2023-12-12,-1,
DSP-2023-01612,SO-2023-01612,2023-12-21,1,Logistics scheduling
DSP-2023-01613,SO-2023-01613,2023-12-17,0,
DSP-2023-01614,SO-2023-01614,2023-11-24,-1,
DSP-2023-01615,SO-2023-01615,2023-12-13,1,Packaging delay
DSP-2023-01616,SO-2023-01616,2023-11-23,0,
DSP-2023-01617,SO-2023-01617,2023-11-18,-2,
DSP-2023-01618,SO-2023-01618,2023-11-23,1,Logistics scheduling
DSP-2023-01619,SO-2023-01619,2023-11-23,0,
DSP-2023-01620,SO-2023-01620,2023-12-22,4,Customer reschedule
DSP-2023-01621,SO-2023-01621,2023-11-22,-2,
DSP-2023-01622,SO-2023-01622,2023-12-12,3,Logistics scheduling
DSP-2023-01623,SO-2023-01623,2023-11-23,-2,
DSP-2023-01624,SO-2023-01624,2023-11-24,-1,
DSP-2024-01625,SO-2023-01625,2024-01-10,5,Production backlog
DSP-2023-01626,SO-2023-01626,2023-12-30,-2,
DSP-2024-01627,SO-2023-01627,2024-01-08,-1,
DSP-2023-01628,SO-2023-01628,2023-12-11,0,
DSP-2023-01629,SO-2023-01629,2023-12-18,-1,
DSP-2024-01630,SO-2023-01630,2024-01-22,9,QC hold
DSP-2023-01631,SO-2023-01631,2023-12-18,-1,
DSP-2024-01632,SO-2023-01632,2024-01-03,-2,
DSP-2023-01633,SO-2023-01633,2023-12-31,0,
DSP-2024-01634,SO-2023-01634,2024-01-16,2,Logistics scheduling
DSP-2023-01635,SO-2023-01635,2023-12-17,-1,
DSP-2024-01636,SO-2023-01636,2024-01-02,2,Material shortage
DSP-2023-01637,SO-2023-01637,2023-12-31,-2,
DSP-2023-01638,SO-2023-01638,2023-12-20,2,Material shortage
DSP-2024-01639,SO-2023-01639,2024-01-06,-1,
DSP-2023-01640,SO-2023-01640,2023-12-08,-2,
DSP-2024-01641,SO-2023-01641,2024-01-15,4,Production backlog
DSP-2023-01642,SO-2023-01642,2023-12-28,-1,
DSP-2024-01643,SO-2023-01643,2024-01-04,0,
DSP-2024-01644,SO-2023-01644,2024-01-05,0,
DSP-2023-01645,SO-2023-01645,2023-12-31,0,
DSP-2024-01646,SO-2023-01646,2024-01-01,-1,
DSP-2023-01647,SO-2023-01647,2023-12-25,-1,
DSP-2023-01648,SO-2023-01648,2023-12-27,0,
DSP-2023-01649,SO-2023-01649,2023-12-21,-2,
DSP-2023-01650,SO-2023-01650,2023-12-12,-1,
DSP-2023-01651,SO-2023-01651,2023-12-16,-2,
DSP-2023-01652,SO-2023-01652,2023-12-31,-2,
DSP-2023-01653,SO-2023-01653,2023-12-10,-2,
DSP-2024-01654,SO-2023-01654,2024-01-14,-1,
DSP-2024-01655,SO-2023-01655,2024-01-03,0,
DSP-2024-01656,SO-2023-01656,2024-01-15,-1,
DSP-2023-01657,SO-2023-01657,2023-12-31,-2,
DSP-2024-01658,SO-2023-01658,2024-01-17,0,
DSP-2023-01659,SO-2023-01659,2023-12-14,0,
DSP-2023-01660,SO-2023-01660,2023-12-24,0,
DSP-2024-01661,SO-2023-01661,2024-01-06,-1,
DSP-2024-01662,SO-2023-01662,2024-01-04,-2,
DSP-2024-01663,SO-2023-01663,2024-01-13,-2,
DSP-2024-01664,SO-2023-01664,2024-01-04,-2,
DSP-2023-01665,SO-2023-01665,2023-12-06,-2,
DSP-2023-01666,SO-2023-01666,2023-12-18,1,Packaging delay
DSP-2024-01667,SO-2023-01667,2024-01-04,6,Production backlog
DSP-2023-01668,SO-2023-01668,2023-12-25,-2,
DSP-2024-01669,SO-2023-01669,2024-01-09,-1,
DSP-2023-01670,SO-2023-01670,2023-12-20,-2,
DSP-2023-01671,SO-2023-01671,2023-12-31,0,
DSP-2024-01672,SO-2023-01672,2024-01-03,-2,
DSP-2023-01673,SO-2023-01673,2023-12-29,-2,
DSP-2024-01674,SO-2023-01674,2024-01-13,5,Logistics scheduling
DSP-2023-01675,SO-2023-01675,2023-12-23,1,Customer reschedule
DSP-2023-01676,SO-2023-01676,2023-12-27,-2,
DSP-2023-01677,SO-2023-01677,2023-12-22,-2,
DSP-2024-01678,SO-2023-01678,2024-01-12,0,
DSP-2023-01679,SO-2023-01679,2023-12-19,3,Logistics scheduling
DSP-2023-01680,SO-2023-01680,2023-12-26,-1,
DSP-2023-01681,SO-2023-01681,2023-12-16,-2,
DSP-2023-01682,SO-2023-01682,2023-12-30,1,Packaging delay
DSP-2023-01683,SO-2023-01683,2023-12-26,0,
DSP-2024-01684,SO-2023-01684,2024-01-06,0,
DSP-2023-01685,SO-2023-01685,2023-12-30,0,
DSP-2023-01686,SO-2023-01686,2023-12-31,-2,
DSP-2024-01687,SO-2023-01687,2024-01-15,-2,
DSP-2023-01688,SO-2023-01688,2023-12-24,-2,
DSP-2023-01689,SO-2023-01689,2023-12-27,-1,
DSP-2024-01690,SO-2023-01690,2024-01-06,-1,
DSP-2024-01691,SO-2023-01691,2024-01-18,7,Production backlog
DSP-2023-01692,SO-2023-01692,2023-12-07,0,
DSP-2023-01693,SO-2023-01693,2023-12-17,-2,
DSP-2023-01694,SO-2023-01694,2023-12-30,6,Production backlog
DSP-2023-01695,SO-2023-01695,2023-12-22,-1,
DSP-2024-01696,SO-2023-01696,2024-01-17,-1,
DSP-2024-01697,SO-2023-01697,2024-01-03,-2,
DSP-2024-01698,SO-2023-01698,2024-01-14,-2,
DSP-2024-01699,SO-2023-01699,2024-01-12,9,Production backlog
DSP-2023-01700,SO-2023-01700,2023-12-27,0,
DSP-2023-01701,SO-2023-01701,2023-12-30,0,
DSP-2023-01702,SO-2023-01702,2023-12-23,-1,
DSP-2023-01703,SO-2023-01703,2023-12-25,-2,
DSP-2023-01704,SO-2023-01704,2023-12-31,-1,
DSP-2023-01705,SO-2023-01705,2023-12-25,-1,
DSP-2023-01706,SO-2023-01706,2023-12-24,0,
DSP-2023-01707,SO-2023-01707,2023-12-30,-2,
DSP-2023-01708,SO-2023-01708,2023-12-31,-2,
DSP-2023-01709,SO-2023-01709,2023-12-29,-2,
DSP-2024-01710,SO-2023-01710,2024-01-07,-2,
DSP-2023-01711,SO-2023-01711,2023-12-15,0,
DSP-2024-01712,SO-2023-01712,2024-01-07,-2,
DSP-2023-01713,SO-2023-01713,2023-12-29,0,
DSP-2024-01714,SO-2023-01714,2024-01-08,-1,
DSP-2024-01715,SO-2023-01715,2024-01-06,0,
DSP-2024-01716,SO-2023-01716,2024-01-09,1,Material shortage
DSP-2024-01717,SO-2023-01717,2024-01-14,0,
DSP-2024-01718,SO-2023-01718,2024-01-04,-1,
DSP-2024-01719,SO-2023-01719,2024-01-18,10,Packaging delay
DSP-2023-01720,SO-2023-01720,2023-12-18,-1,
DSP-2023-01721,SO-2023-01721,2023-12-21,0,
DSP-2023-01722,SO-2023-01722,2023-12-27,-1,
DSP-2024-01723,SO-2023-01723,2024-01-03,1,Logistics scheduling
DSP-2023-01724,SO-2023-01724,2023-12-23,-2,
DSP-2024-01725,SO-2023-01725,2024-01-19,5,Material shortage
DSP-2024-01726,SO-2023-01726,2024-01-08,0,
DSP-2024-01727,SO-2023-01727,2024-01-02,-1,
DSP-2024-01728,SO-2023-01728,2024-01-18,0,
DSP-2023-01729,SO-2023-01729,2023-12-24,2,Logistics scheduling
DSP-2024-01730,SO-2023-01730,2024-01-02,0,
DSP-2024-01731,SO-2023-01731,2024-01-06,-1,
DSP-2023-01732,SO-2023-01732,2023-12-10,0,
DSP-2023-01733,SO-2023-01733,2023-12-29,-2,
DSP-2023-01734,SO-2023-01734,2023-12-20,-1,
DSP-2024-01735,SO-2023-01735,2024-01-04,-2,
DSP-2024-01736,SO-2023-01736,2024-01-01,-2,
DSP-2023-01737,SO-2023-01737,2023-12-22,-1,
DSP-2023-01738,SO-2023-01738,2023-12-14,-2,
DSP-2024-01739,SO-2023-01739,2024-01-15,0,
DSP-2024-01740,SO-2023-01740,2024-01-11,0,
DSP-2024-01741,SO-2023-01741,2024-01-19,-2,
DSP-2024-01742,SO-2023-01742,2024-01-09,4,Logistics scheduling
DSP-2023-01743,SO-2023-01743,2023-12-10,0,
DSP-2023-01744,SO-2023-01744,2023-12-12,0,
DSP-2023-01745,SO-2023-01745,2023-12-18,0,
DSP-2024-01746,SO-2023-01746,2024-01-04,-2,
DSP-2023-01747,SO-2023-01747,2023-12-31,-1,
DSP-2024-01748,SO-2023-01748,2024-01-06,2,Production backlog
DSP-2023-01749,SO-2023-01749,2023-12-20,-1,
DSP-2024-01750,SO-2023-01750,2024-01-07,-2,
DSP-2023-01751,SO-2023-01751,2023-12-29,0,
DSP-2024-01752,SO-2023-01752,2024-01-03,-1,
DSP-2023-01753,SO-2023-01753,2023-12-27,-1,
DSP-2024-01754,SO-2023-01754,2024-01-06,0,
DSP-2023-01755,SO-2023-01755,2023-12-26,-1,
DSP-2023-01756,SO-2023-01756,2023-12-21,-1,
DSP-2024-01757,SO-2023-01757,2024-01-06,4,Customer reschedule
DSP-2024-01758,SO-2023-01758,2024-01-03,-2,
DSP-2024-01759,SO-2023-01759,2024-01-05,-1,
DSP-2023-01760,SO-2023-01760,2023-12-21,0,
DSP-2024-01761,SO-2023-01761,2024-01-01,-2,
DSP-2024-01762,SO-2023-01762,2024-01-26,5,Customer reschedule
DSP-2023-01763,SO-2023-01763,2023-12-29,0,
DSP-2024-01764,SO-2023-01764,2024-01-04,-2,
DSP-2024-01765,SO-2023-01765,2024-01-09,-2,
DSP-2024-01766,SO-2023-01766,2024-01-09,5,QC hold
DSP-2024-01767,SO-2023-01767,2024-01-14,0,
DSP-2023-01768,SO-2023-01768,2023-12-23,1,Packaging delay
DSP-2024-01769,SO-2024-01769,2024-01-23,-1,
DSP-2024-01770,SO-2024-01770,2024-02-26,7,Material shortage
DSP-2024-01771,SO-2024-01771,2024-01-05,-2,
DSP-2024-01772,SO-2024-01772,2024-02-13,5,Customer reschedule
DSP-2024-01773,SO-2024-01773,2024-01-20,2,Packaging delay
DSP-2024-01774,SO-2024-01774,2024-02-12,2,Material shortage
DSP-2024-01775,SO-2024-01775,2024-02-08,-2,
DSP-2024-01776,SO-2024-01776,2024-01-31,-2,
DSP-2024-01777,SO-2024-01777,2024-01-27,-2,
DSP-2024-01778,SO-2024-01778,2024-02-08,-2,
DSP-2024-01779,SO-2024-01779,2024-02-05,6,Production backlog
DSP-2024-01780,SO-2024-01780,2024-02-14,0,
DSP-2024-01781,SO-2024-01781,2024-01-22,0,
DSP-2024-01782,SO-2024-01782,2024-02-02,0,
DSP-2024-01783,SO-2024-01783,2024-01-28,2,Production backlog
DSP-2024-01784,SO-2024-01784,2024-01-19,-2,
DSP-2024-01785,SO-2024-01785,2024-02-10,3,Production backlog
DSP-2024-01786,SO-2024-01786,2024-01-28,-1,
DSP-2024-01787,SO-2024-01787,2024-01-31,0,
DSP-2024-01788,SO-2024-01788,2024-01-28,-1,
DSP-2024-01789,SO-2024-01789,2024-01-27,0,
DSP-2024-01790,SO-2024-01790,2024-01-30,-1,
DSP-2024-01791,SO-2024-01791,2024-01-18,-2,
DSP-2024-01792,SO-2024-01792,2024-01-22,2,Material shortage
DSP-2024-01793,SO-2024-01793,2024-01-28,-1,
DSP-2024-01794,SO-2024-01794,2024-02-02,-2,
DSP-2024-01795,SO-2024-01795,2024-02-18,-1,
DSP-2024-01796,SO-2024-01796,2024-01-22,-2,
DSP-2024-01797,SO-2024-01797,2024-01-30,8,Customer reschedule
DSP-2024-01798,SO-2024-01798,2024-01-24,0,
DSP-2024-01799,SO-2024-01799,2024-01-16,0,
DSP-2024-01800,SO-2024-01800,2024-01-24,2,QC hold
DSP-2024-01801,SO-2024-01801,2024-02-19,0,
DSP-2024-01802,SO-2024-01802,2024-01-25,0,
DSP-2024-01803,SO-2024-01803,2024-02-02,-1,
DSP-2024-01804,SO-2024-01804,2024-01-10,-2,
DSP-2024-01805,SO-2024-01805,2024-01-30,-2,
DSP-2024-01806,SO-2024-01806,2024-02-13,-2,
DSP-2024-01807,SO-2024-01807,2024-01-29,-1,
DSP-2024-01808,SO-2024-01808,2024-01-12,-2,
DSP-2024-01809,SO-2024-01809,2024-01-18,-1,
DSP-2024-01810,SO-2024-01810,2024-01-30,-2,
DSP-2024-01811,SO-2024-01811,2024-01-26,-2,
DSP-2024-01812,SO-2024-01812,2024-02-03,5,Packaging delay
DSP-2024-01813,SO-2024-01813,2024-02-07,0,
DSP-2024-01814,SO-2024-01814,2024-01-31,-1,
DSP-2024-01815,SO-2024-01815,2024-01-26,-2,
DSP-2024-01816,SO-2024-01816,2024-01-23,-2,
DSP-2024-01817,SO-2024-01817,2024-01-26,0,
DSP-2024-01818,SO-2024-01818,2024-01-29,0,
DSP-2024-01819,SO-2024-01819,2024-01-23,-1,
DSP-2024-01820,SO-2024-01820,2024-01-15,-2,
DSP-2024-01821,SO-2024-01821,2024-01-24,-1,
