mr_id,order_id,sku,mr_raised_date,mr_fulfilled_date,shortage_flag,shortage_qty
MR-2024-02039,SO-2024-02039,IND-COB-001,2024-03-17 08:35:00,2024-03-17 15:19:00,True,14
MR-2024-02040,SO-2024-02040,OUT-FLD-001,2024-03-06 14:52:00,2024-03-06 15:24:00,False,0
MR-2024-02041,SO-2024-02041,IND-EPL-001,2024-03-16 14:28:00,2024-03-16 14:43:00,False,0
MR-2024-02042,SO-2024-02042,IND-PAN-001,2024-03-12 14:55:00,2024-03-12 15:06:00,False,0
MR-2024-02043,SO-2024-02043,IND-EPL-001,2024-03-28 08:40:00,2024-03-28 09:20:00,False,0
MR-2024-02044,SO-2024-02044,IND-BAT-001,2024-03-03 14:46:00,2024-03-03 15:12:00,False,0
MR-2024-02045,SO-2024-02045,IND-PAN-001,2024-03-22 07:18:00,2024-03-22 08:02:00,False,0
MR-2024-02046,SO-2024-02046,IND-COB-001,2024-03-23 11:18:00,2024-03-23 11:33:00,False,0
MR-2024-02047,SO-2024-02047,OUT-STR-001,2024-03-26 14:38:00,2024-03-26 15:22:00,False,0
MR-2024-02048,SO-2024-02048,IND-COB-001,2024-03-07 09:35:00,2024-03-07 09:58:00,False,0
MR-2024-02049,SO-2024-02049,IND-BAT-001,2024-03-24 14:22:00,2024-03-24 14:36:00,False,0
MR-2024-02050,SO-2024-02050,IND-BLB-001,2024-03-04 14:34:00,2024-03-04 14:53:00,False,0
MR-2024-02051,SO-2024-02051,IND-WGL-001,2024-03-14 13:38:00,2024-03-14 14:06:00,False,0
MR-2024-02052,SO-2024-02052,IND-BAT-001,2024-03-09 13:04:00,2024-03-09 13:19:00,False,0
MR-2024-02053,SO-2024-02053,IND-HBU-001,2024-03-30 14:58:00,2024-03-30 21:40:00,True,11
MR-2024-02054,SO-2024-02054,IND-BAT-001,2024-03-09 10:23:00,2024-03-09 10:48:00,False,0
MR-2024-02055,SO-2024-02055,IND-WGL-001,2024-04-03 14:31:00,2024-04-03 15:10:00,False,0
MR-2024-02056,SO-2024-02056,OUT-STR-001,2024-03-13 10:27:00,2024-03-13 11:06:00,False,0
MR-2024-02057,SO-2024-02057,IND-COB-001,2024-03-15 10:24:00,2024-03-15 10:45:00,False,0
MR-2024-02058,SO-2024-02058,IND-EPL-001,2024-03-08 09:37:00,2024-03-08 09:55:00,False,0
MR-2024-02059,SO-2024-02059,OUT-STR-001,2024-03-10 14:52:00,2024-03-10 15:13:00,False,0
MR-2024-02060,SO-2024-02060,IND-HBU-001,2024-03-26 14:23:00,2024-03-26 14:53:00,False,0
MR-2024-02061,SO-2024-02061,IND-EPL-001,2024-03-19 12:13:00,2024-03-19 12:38:00,False,0
MR-2024-02062,SO-2024-02062,IND-WGL-001,2024-03-14 10:58:00,2024-03-14 11:29:00,False,0
MR-2024-02063,SO-2024-02063,IND-WGL-001,2024-03-30 11:01:00,2024-03-30 11:41:00,False,0
MR-2024-02064,SO-2024-02064,IND-EPL-001,2024-03-02 12:44:00,2024-03-02 12:58:00,False,0
MR-2024-02065,SO-2024-02065,IND-EPL-001,2024-03-16 08:35:00,2024-03-16 09:12:00,False,0
MR-2024-02066,SO-2024-02066,OUT-FLD-001,2024-03-29 09:54:00,2024-03-29 10:22:00,False,0
MR-2024-02067,SO-2024-02067,IND-BAT-001,2024-03-21 09:29:00,2024-03-21 09:39:00,False,0
MR-2024-02068,SO-2024-02068,OUT-FLD-001,2024-03-24 07:49:00,2024-03-24 08:09:00,False,0
MR-2024-02069,SO-2024-02069,IND-WGL-001,2024-03-17 09:31:00,2024-03-17 11:45:00,True,3
MR-2024-02070,SO-2024-02070,IND-PAN-001,2024-03-31 13:47:00,2024-03-31 14:06:00,False,0
MR-2024-02071,SO-2024-02071,OUT-FLD-001,2024-03-26 09:26:00,2024-03-26 09:50:00,False,0
MR-2024-02072,SO-2024-02072,OUT-STR-001,2024-04-01 08:04:00,2024-04-01 08:45:00,False,0
MR-2024-02073,SO-2024-02073,IND-BAT-001,2024-03-31 07:37:00,2024-03-31 08:20:00,False,0
MR-2024-02074,SO-2024-02074,IND-BLB-001,2024-03-13 08:35:00,2024-03-13 09:16:00,False,0
MR-2024-02075,SO-2024-02075,IND-HBU-001,2024-03-27 12:40:00,2024-03-27 12:51:00,False,0
MR-2024-02076,SO-2024-02076,IND-BAT-001,2024-03-30 10:47:00,2024-03-30 11:03:00,False,0
MR-2024-02077,SO-2024-02077,IND-BLB-001,2024-03-17 12:24:00,2024-03-17 13:01:00,False,0
MR-2024-02078,SO-2024-02078,IND-COB-001,2024-03-29 12:12:00,2024-03-29 12:32:00,False,0
MR-2024-02079,SO-2024-02079,OUT-STR-001,2024-03-15 10:44:00,2024-03-15 18:05:00,True,15
MR-2024-02080,SO-2024-02080,IND-BAT-001,2024-03-25 11:28:00,2024-03-25 17:26:00,True,28
MR-2024-02081,SO-2024-02081,IND-BAT-001,2024-03-25 09:57:00,2024-03-25 10:11:00,False,0
MR-2024-02082,SO-2024-02082,OUT-STR-001,2024-03-21 11:40:00,2024-03-21 16:51:00,True,16
MR-2024-02083,SO-2024-02083,IND-WGL-001,2024-03-21 10:07:00,2024-03-21 10:21:00,False,0
MR-2024-02084,SO-2024-02084,IND-WGL-001,2024-03-30 14:03:00,2024-03-30 14:28:00,False,0
MR-2024-02085,SO-2024-02085,IND-COB-001,2024-03-09 11:12:00,2024-03-09 11:24:00,False,0
MR-2024-02086,SO-2024-02086,IND-HBU-001,2024-03-07 10:10:00,2024-03-07 10:29:00,False,0
MR-2024-02087,SO-2024-02087,IND-PAN-001,2024-04-01 07:19:00,2024-04-01 07:37:00,False,0
MR-2024-02088,SO-2024-02088,IND-WGL-001,2024-03-28 09:12:00,2024-03-28 09:44:00,False,0
MR-2024-02089,SO-2024-02089,IND-BLB-001,2024-03-23 08:16:00,2024-03-23 08:59:00,False,0
MR-2024-02090,SO-2024-02090,IND-BAT-001,2024-03-08 08:38:00,2024-03-08 09:20:00,False,0
MR-2024-02091,SO-2024-02091,OUT-FLD-001,2024-04-03 13:32:00,2024-04-03 13:57:00,False,0
MR-2024-02092,SO-2024-02092,IND-HBU-001,2024-03-10 09:52:00,2024-03-10 13:01:00,True,13
MR-2024-02093,SO-2024-02093,IND-BAT-001,2024-03-27 08:19:00,2024-03-27 12:49:00,True,27
MR-2024-02094,SO-2024-02094,IND-HBU-001,2024-03-12 09:00:00,2024-03-12 09:10:00,False,0
MR-2024-02095,SO-2024-02095,IND-HBU-001,2024-03-18 07:56:00,2024-03-18 08:20:00,False,0
MR-2024-02096,SO-2024-02096,IND-BAT-001,2024-03-22 12:40:00,2024-03-22 12:50:00,False,0
MR-2024-02097,SO-2024-02097,IND-WGL-001,2024-03-26 12:23:00,2024-03-26 13:04:00,False,0
MR-2024-02098,SO-2024-02098,IND-BLB-001,2024-03-28 13:26:00,2024-03-28 13:55:00,False,0
MR-2024-02099,SO-2024-02099,OUT-STR-001,2024-03-08 07:56:00,2024-03-08 08:20:00,False,0
MR-2024-02100,SO-2024-02100,IND-BAT-001,2024-03-17 10:42:00,2024-03-17 11:24:00,False,0
MR-2024-02101,SO-2024-02101,IND-BLB-001,2024-03-21 09:32:00,2024-03-21 10:07:00,False,0
MR-2024-02102,SO-2024-02102,IND-BAT-001,2024-03-22 13:35:00,2024-03-22 18:18:00,True,34
MR-2024-02103,SO-2024-02103,IND-PAN-001,2024-03-16 14:12:00,2024-03-16 20:13:00,True,45
MR-2024-02104,SO-2024-02104,IND-COB-001,2024-03-18 10:42:00,2024-03-18 11:00:00,False,0
MR-2024-02105,SO-2024-02105,IND-PAN-001,2024-03-07 12:51:00,2024-03-07 13:23:00,False,0
MR-2024-02106,SO-2024-02106,IND-BLB-001,2024-03-12 14:09:00,2024-03-12 14:31:00,False,0
MR-2024-02107,SO-2024-02107,IND-BAT-001,2024-03-09 14:54:00,2024-03-09 15:22:00,False,0
MR-2024-02108,SO-2024-02108,OUT-STR-001,2024-04-01 10:17:00,2024-04-01 10:57:00,False,0
MR-2024-02109,SO-2024-02109,IND-BAT-001,2024-03-24 13:58:00,2024-03-24 14:20:00,False,0
MR-2024-02110,SO-2024-02110,IND-PAN-001,2024-03-29 12:37:00,2024-03-29 13:02:00,False,0
MR-2024-02111,SO-2024-02111,IND-EPL-001,2024-03-30 08:27:00,2024-03-30 09:07:00,False,0
MR-2024-02112,SO-2024-02112,OUT-FLD-001,2024-03-15 13:08:00,2024-03-15 13:39:00,False,0
MR-2024-02113,SO-2024-02113,IND-EPL-001,2024-03-22 12:01:00,2024-03-22 16:46:00,True,28
MR-2024-02114,SO-2024-02114,IND-WGL-001,2024-03-28 11:06:00,2024-03-28 14:06:00,True,13
MR-2024-02115,SO-2024-02115,IND-WGL-001,2024-03-19 11:01:00,2024-03-19 11:15:00,False,0
MR-2024-02116,SO-2024-02116,OUT-STR-001,2024-03-26 11:10:00,2024-03-26 15:57:00,True,10
MR-2024-02117,SO-2024-02117,IND-WGL-001,2024-04-02 14:07:00,2024-04-02 14:43:00,False,0
MR-2024-02118,SO-2024-02118,IND-BAT-001,2024-03-18 08:03:00,2024-03-18 08:29:00,False,0
MR-2024-02119,SO-2024-02119,IND-PAN-001,2024-03-07 11:02:00,2024-03-07 11:21:00,False,0
MR-2024-02120,SO-2024-02120,IND-HBU-001,2024-03-28 13:52:00,2024-03-28 14:24:00,False,0
MR-2024-02121,SO-2024-02121,IND-PAN-001,2024-04-04 09:45:00,2024-04-04 10:05:00,False,0
MR-2024-02122,SO-2024-02122,IND-BLB-001,2024-03-21 08:34:00,2024-03-21 08:48:00,False,0
MR-2024-02123,SO-2024-02123,IND-EPL-001,2024-04-04 13:50:00,2024-04-04 14:19:00,False,0
MR-2024-02124,SO-2024-02124,IND-HBU-001,2024-03-28 08:42:00,2024-03-28 08:52:00,False,0
MR-2024-02125,SO-2024-02125,IND-HBU-001,2024-03-28 12:47:00,2024-03-28 13:20:00,False,0
MR-2024-02126,SO-2024-02126,IND-PAN-001,2024-03-31 14:09:00,2024-03-31 14:26:00,False,0
MR-2024-02127,SO-2024-02127,IND-COB-001,2024-03-24 07:33:00,2024-03-24 08:15:00,False,0
MR-2024-02128,SO-2024-02128,IND-WGL-001,2024-03-28 10:40:00,2024-03-28 11:24:00,False,0
MR-2024-02129,SO-2024-02129,IND-BAT-001,2024-03-08 09:03:00,2024-03-08 09:20:00,False,0
MR-2024-02130,SO-2024-02130,IND-WGL-001,2024-03-18 12:34:00,2024-03-18 13:15:00,False,0
MR-2024-02131,SO-2024-02131,IND-HBU-001,2024-03-08 12:56:00,2024-03-08 13:06:00,False,0
MR-2024-02132,SO-2024-02132,OUT-STR-001,2024-03-22 09:57:00,2024-03-22 10:08:00,False,0
MR-2024-02133,SO-2024-02133,IND-COB-001,2024-03-31 14:34:00,2024-03-31 14:52:00,False,0
MR-2024-02134,SO-2024-02134,IND-WGL-001,2024-03-15 08:52:00,2024-03-15 09:36:00,False,0
MR-2024-02135,SO-2024-02135,OUT-STR-001,2024-03-14 14:36:00,2024-03-14 14:49:00,False,0
MR-2024-02136,SO-2024-02136,OUT-FLD-001,2024-03-26 10:03:00,2024-03-26 10:21:00,False,0
MR-2024-02137,SO-2024-02137,IND-PAN-001,2024-03-03 09:52:00,2024-03-03 10:10:00,False,0
MR-2024-02138,SO-2024-02138,IND-HBU-001,2024-03-03 12:45:00,2024-03-03 13:11:00,False,0
MR-2024-02139,SO-2024-02139,IND-HBU-001,2024-03-18 13:51:00,2024-03-18 14:23:00,False,0
MR-2024-02140,SO-2024-02140,OUT-FLD-001,2024-03-16 08:51:00,2024-03-16 15:29:00,True,6
MR-2024-02141,SO-2024-02141,IND-HBU-001,2024-03-20 12:53:00,2024-03-20 13:06:00,False,0
MR-2024-02142,SO-2024-02142,IND-WGL-001,2024-03-06 12:07:00,2024-03-06 12:47:00,False,0
MR-2024-02143,SO-2024-02143,IND-BAT-001,2024-03-28 13:05:00,2024-03-28 20:20:00,True,26
MR-2024-02144,SO-2024-02144,IND-BLB-001,2024-04-03 08:23:00,2024-04-03 08:36:00,False,0
MR-2024-02145,SO-2024-02145,IND-WGL-001,2024-03-17 09:59:00,2024-03-17 17:09:00,True,12
MR-2024-02146,SO-2024-02146,OUT-FLD-001,2024-03-15 14:51:00,2024-03-15 15:08:00,False,0
MR-2024-02147,SO-2024-02147,OUT-FLD-001,2024-03-20 13:20:00,2024-03-20 13:45:00,False,0
MR-2024-02148,SO-2024-02148,IND-HBU-001,2024-03-22 08:13:00,2024-03-22 08:27:00,False,0
MR-2024-02149,SO-2024-02149,IND-BAT-001,2024-03-31 09:29:00,2024-03-31 15:48:00,True,19
MR-2024-02150,SO-2024-02150,IND-EPL-001,2024-03-30 11:48:00,2024-03-30 12:20:00,False,0
MR-2024-02151,SO-2024-02151,IND-EPL-001,2024-03-09 09:31:00,2024-03-09 09:48:00,False,0
MR-2024-02152,SO-2024-02152,IND-EPL-001,2024-03-31 09:24:00,2024-03-31 10:04:00,False,0
MR-2024-02153,SO-2024-02153,OUT-FLD-001,2024-03-10 11:56:00,2024-03-10 14:23:00,True,4
MR-2024-02154,SO-2024-02154,OUT-STR-001,2024-03-15 08:41:00,2024-03-15 08:58:00,False,0
MR-2024-02155,SO-2024-02155,IND-BLB-001,2024-04-04 07:00:00,2024-04-04 07:15:00,False,0
MR-2024-02156,SO-2024-02156,OUT-STR-001,2024-03-19 12:41:00,2024-03-19 13:19:00,False,0
MR-2024-02157,SO-2024-02157,IND-PAN-001,2024-03-27 13:15:00,2024-03-27 18:41:00,True,33
MR-2024-02158,SO-2024-02158,IND-WGL-001,2024-03-20 13:46:00,2024-03-20 14:13:00,False,0
MR-2024-02159,SO-2024-02159,IND-HBU-001,2024-03-27 08:07:00,2024-03-27 08:49:00,False,0
MR-2024-02160,SO-2024-02160,IND-HBU-001,2024-04-03 13:22:00,2024-04-03 13:32:00,False,0
MR-2024-02161,SO-2024-02161,IND-HBU-001,2024-04-04 10:21:00,2024-04-04 10:49:00,False,0
MR-2024-02162,SO-2024-02162,IND-PAN-001,2024-03-29 09:19:00,2024-03-29 09:44:00,False,0
MR-2024-02163,SO-2024-02163,IND-PAN-001,2024-03-13 07:00:00,2024-03-13 07:34:00,False,0
MR-2024-02164,SO-2024-02164,IND-COB-001,2024-03-08 09:05:00,2024-03-08 09:48:00,False,0
MR-2024-02165,SO-2024-02165,IND-PAN-001,2024-04-02 11:05:00,2024-04-02 11:42:00,False,0
MR-2024-02166,SO-2024-02166,IND-WGL-001,2024-03-14 09:24:00,2024-03-14 09:36:00,False,0
MR-2024-02167,SO-2024-02167,IND-COB-001,2024-03-29 08:02:00,2024-03-29 08:44:00,False,0
MR-2024-02168,SO-2024-02168,IND-BLB-001,2024-03-15 11:38:00,2024-03-15 12:07:00,False,0
MR-2024-02169,SO-2024-02169,IND-EPL-001,2024-03-09 12:37:00,2024-03-09 12:52:00,False,0
MR-2024-02170,SO-2024-02170,IND-COB-001,2024-03-23 11:22:00,2024-03-23 11:32:00,False,0
MR-2024-02171,SO-2024-02171,IND-BAT-001,2024-03-10 13:04:00,2024-03-10 13:18:00,False,0
MR-2024-02172,SO-2024-02172,IND-EPL-001,2024-03-07 13:12:00,2024-03-07 13:23:00,False,0
MR-2024-02173,SO-2024-02173,IND-COB-001,2024-03-20 11:36:00,2024-03-20 11:48:00,False,0
MR-2024-02174,SO-2024-02174,IND-PAN-001,2024-03-28 14:43:00,2024-03-28 15:14:00,False,0
MR-2024-02175,SO-2024-02175,IND-EPL-001,2024-03-28 13:58:00,2024-03-28 14:41:00,False,0
MR-2024-02176,SO-2024-02176,IND-COB-001,2024-04-01 07:44:00,2024-04-01 07:57:00,False,0
MR-2024-02177,SO-2024-02177,IND-COB-001,2024-03-23 08:09:00,2024-03-23 08:37:00,False,0
MR-2024-02178,SO-2024-02178,IND-COB-001,2024-04-16 14:15:00,2024-04-16 14:36:00,False,0
MR-2024-02179,SO-2024-02179,IND-BLB-001,2024-04-21 11:38:00,2024-04-21 19:51:00,True,37
MR-2024-02180,SO-2024-02180,IND-PAN-001,2024-04-18 09:35:00,2024-04-18 16:36:00,True,36
MR-2024-02181,SO-2024-02181,IND-HBU-001,2024-04-25 07:35:00,2024-04-25 08:07:00,False,0
MR-2024-02182,SO-2024-02182,IND-COB-001,2024-04-05 10:01:00,2024-04-05 13:36:00,True,3
MR-2024-02183,SO-2024-02183,IND-PAN-001,2024-04-13 13:56:00,2024-04-13 14:31:00,False,0
MR-2024-02184,SO-2024-02184,IND-COB-001,2024-04-27 09:47:00,2024-04-27 10:04:00,False,0
MR-2024-02185,SO-2024-02185,IND-BAT-001,2024-05-03 11:15:00,2024-05-03 15:57:00,True,4
MR-2024-02186,SO-2024-02186,IND-HBU-001,2024-04-14 12:06:00,2024-04-14 12:45:00,False,0
MR-2024-02187,SO-2024-02187,IND-BAT-001,2024-04-26 12:45:00,2024-04-26 13:17:00,False,0
MR-2024-02188,SO-2024-02188,OUT-STR-001,2024-04-17 09:34:00,2024-04-17 10:18:00,False,0
MR-2024-02189,SO-2024-02189,OUT-STR-001,2024-04-06 08:56:00,2024-04-06 09:09:00,False,0
MR-2024-02190,SO-2024-02190,IND-HBU-001,2024-04-04 14:35:00,2024-04-04 18:48:00,True,8
MR-2024-02191,SO-2024-02191,IND-PAN-001,2024-05-03 10:58:00,2024-05-03 11:28:00,False,0
MR-2024-02192,SO-2024-02192,IND-PAN-001,2024-04-28 14:27:00,2024-04-28 14:42:00,False,0
MR-2024-02193,SO-2024-02193,IND-WGL-001,2024-04-23 07:21:00,2024-04-23 07:56:00,False,0
MR-2024-02194,SO-2024-02194,IND-WGL-001,2024-04-05 08:01:00,2024-04-05 08:36:00,False,0
MR-2024-02195,SO-2024-02195,IND-WGL-001,2024-04-10 08:48:00,2024-04-10 09:23:00,False,0
MR-2024-02196,SO-2024-02196,IND-WGL-001,2024-04-02 09:21:00,2024-04-02 09:50:00,False,0
MR-2024-02197,SO-2024-02197,IND-BLB-001,2024-04-10 14:24:00,2024-04-10 15:04:00,False,0
MR-2024-02198,SO-2024-02198,IND-HBU-001,2024-05-03 14:49:00,2024-05-03 15:29:00,False,0
MR-2024-02199,SO-2024-02199,IND-BAT-001,2024-04-05 12:38:00,2024-04-05 14:28:00,True,14
MR-2024-02200,SO-2024-02200,IND-BLB-001,2024-04-14 10:15:00,2024-04-14 10:37:00,False,0
MR-2024-02201,SO-2024-02201,IND-BLB-001,2024-04-05 08:57:00,2024-04-05 09:38:00,False,0
MR-2024-02202,SO-2024-02202,IND-PAN-001,2024-04-12 08:39:00,2024-04-12 09:15:00,False,0
MR-2024-02203,SO-2024-02203,IND-WGL-001,2024-04-07 08:17:00,2024-04-07 08:44:00,False,0
MR-2024-02204,SO-2024-02204,IND-EPL-001,2024-05-05 12:00:00,2024-05-05 12:39:00,False,0
MR-2024-02205,SO-2024-02205,IND-WGL-001,2024-05-03 07:43:00,2024-05-03 08:16:00,False,0
MR-2024-02206,SO-2024-02206,IND-BLB-001,2024-04-19 12:59:00,2024-04-19 13:25:00,False,0
MR-2024-02207,SO-2024-02207,OUT-FLD-001,2024-04-20 14:21:00,2024-04-20 14:53:00,False,0
MR-2024-02208,SO-2024-02208,IND-BAT-001,2024-05-03 14:57:00,2024-05-03 15:16:00,False,0
MR-2024-02209,SO-2024-02209,IND-BLB-001,2024-05-03 09:45:00,2024-05-03 10:15:00,False,0
MR-2024-02210,SO-2024-02210,IND-EPL-001,2024-04-11 14:11:00,2024-04-11 14:35:00,False,0
MR-2024-02211,SO-2024-02211,IND-COB-001,2024-04-27 09:55:00,2024-04-27 10:28:00,False,0
MR-2024-02212,SO-2024-02212,IND-COB-001,2024-04-06 12:55:00,2024-04-06 13:29:00,False,0
MR-2024-02213,SO-2024-02213,IND-BLB-001,2024-04-06 09:38:00,2024-04-06 10:14:00,False,0
MR-2024-02214,SO-2024-02214,IND-WGL-001,2024-05-04 11:09:00,2024-05-04 11:53:00,False,0
MR-2024-02215,SO-2024-02215,IND-BAT-001,2024-04-26 08:04:00,2024-04-26 08:43:00,False,0
MR-2024-02216,SO-2024-02216,IND-EPL-001,2024-04-12 12:59:00,2024-04-12 13:41:00,False,0
MR-2024-02217,SO-2024-02217,OUT-FLD-001,2024-04-19 12:35:00,2024-04-19 13:17:00,False,0
MR-2024-02218,SO-2024-02218,IND-WGL-001,2024-05-01 07:01:00,2024-05-01 07:36:00,False,0
MR-2024-02219,SO-2024-02219,IND-COB-001,2024-04-25 13:18:00,2024-04-25 15:31:00,True,8
MR-2024-02220,SO-2024-02220,IND-HBU-001,2024-05-01 10:47:00,2024-05-01 11:25:00,False,0
MR-2024-02221,SO-2024-02221,OUT-FLD-001,2024-04-03 09:14:00,2024-04-03 09:41:00,False,0
MR-2024-02222,SO-2024-02222,IND-WGL-001,2024-04-13 07:50:00,2024-04-13 08:26:00,False,0
MR-2024-02223,SO-2024-02223,IND-HBU-001,2024-05-05 13:23:00,2024-05-05 14:05:00,False,0
MR-2024-02224,SO-2024-02224,OUT-FLD-001,2024-04-18 09:36:00,2024-04-18 10:15:00,False,0
MR-2024-02225,SO-2024-02225,IND-COB-001,2024-04-11 07:49:00,2024-04-11 08:17:00,False,0
MR-2024-02226,SO-2024-02226,IND-BAT-001,2024-04-11 13:33:00,2024-04-11 13:48:00,False,0
MR-2024-02227,SO-2024-02227,IND-EPL-001,2024-05-01 14:52:00,2024-05-01 15:32:00,False,0
MR-2024-02228,SO-2024-02228,OUT-STR-001,2024-05-01 08:33:00,2024-05-01 08:56:00,False,0
MR-2024-02229,SO-2024-02229,IND-PAN-001,2024-04-03 09:55:00,2024-04-03 10:29:00,False,0
MR-2024-02230,SO-2024-02230,IND-HBU-001,2024-04-04 08:07:00,2024-04-04 08:49:00,False,0
MR-2024-02231,SO-2024-02231,OUT-STR-001,2024-04-02 07:27:00,2024-04-02 07:37:00,False,0
MR-2024-02232,SO-2024-02232,IND-EPL-001,2024-04-13 08:46:00,2024-04-13 09:20:00,False,0
MR-2024-02233,SO-2024-02233,IND-COB-001,2024-04-04 12:41:00,2024-04-04 12:58:00,False,0
MR-2024-02234,SO-2024-02234,IND-WGL-001,2024-04-10 11:54:00,2024-04-10 12:23:00,False,0
MR-2024-02235,SO-2024-02235,IND-PAN-001,2024-04-21 07:39:00,2024-04-21 08:03:00,False,0
MR-2024-02236,SO-2024-02236,OUT-STR-001,2024-04-17 12:44:00,2024-04-17 12:59:00,False,0
MR-2024-02237,SO-2024-02237,IND-WGL-001,2024-04-29 08:18:00,2024-04-29 09:00:00,False,0
MR-2024-02238,SO-2024-02238,IND-COB-001,2024-04-07 13:04:00,2024-04-07 17:46:00,True,7
MR-2024-02239,SO-2024-02239,IND-WGL-001,2024-05-03 07:43:00,2024-05-03 08:05:00,False,0
MR-2024-02240,SO-2024-02240,IND-WGL-001,2024-04-07 07:07:00,2024-04-07 07:26:00,False,0
MR-2024-02241,SO-2024-02241,IND-COB-001,2024-04-25 11:17:00,2024-04-25 12:00:00,False,0
MR-2024-02242,SO-2024-02242,IND-HBU-001,2024-04-17 14:43:00,2024-04-17 14:58:00,False,0
MR-2024-02243,SO-2024-02243,OUT-FLD-001,2024-05-02 14:08:00,2024-05-02 14:18:00,False,0
MR-2024-02244,SO-2024-02244,IND-BAT-001,2024-04-09 10:02:00,2024-04-09 10:45:00,False,0
MR-2024-02245,SO-2024-02245,IND-BLB-001,2024-05-05 14:01:00,2024-05-05 14:31:00,False,0
MR-2024-02246,SO-2024-02246,IND-BLB-001,2024-04-12 08:55:00,2024-04-12 15:54:00,True,7
MR-2024-02247,SO-2024-02247,IND-BLB-001,2024-04-11 11:33:00,2024-04-11 11:59:00,False,0
MR-2024-02248,SO-2024-02248,OUT-STR-001,2024-04-19 11:08:00,2024-04-19 11:19:00,False,0
MR-2024-02249,SO-2024-02249,IND-EPL-001,2024-04-13 12:49:00,2024-04-13 13:09:00,False,0
MR-2024-02250,SO-2024-02250,IND-WGL-001,2024-04-14 12:45:00,2024-04-14 13:13:00,False,0
MR-2024-02251,SO-2024-02251,IND-COB-001,2024-04-15 13:52:00,2024-04-15 14:24:00,False,0
MR-2024-02252,SO-2024-02252,IND-HBU-001,2024-04-10 12:56:00,2024-04-10 13:13:00,False,0
MR-2024-02253,SO-2024-02253,IND-WGL-001,2024-04-21 11:50:00,2024-04-21 12:18:00,False,0
MR-2024-02254,SO-2024-02254,IND-HBU-001,2024-04-05 09:55:00,2024-04-05 10:24:00,False,0
MR-2024-02255,SO-2024-02255,IND-BAT-001,2024-04-30 11:26:00,2024-04-30 11:45:00,False,0
MR-2024-02256,SO-2024-02256,IND-HBU-001,2024-04-19 11:38:00,2024-04-19 12:20:00,False,0
MR-2024-02257,SO-2024-02257,IND-EPL-001,2024-05-02 10:23:00,2024-05-02 10:51:00,False,0
MR-2024-02258,SO-2024-02258,IND-COB-001,2024-04-21 07:03:00,2024-04-21 07:44:00,False,0
MR-2024-02259,SO-2024-02259,OUT-FLD-001,2024-04-24 11:45:00,2024-04-24 12:00:00,False,0
MR-2024-02260,SO-2024-02260,OUT-STR-001,2024-04-24 11:44:00,2024-04-24 12:14:00,False,0
MR-2024-02261,SO-2024-02261,IND-HBU-001,2024-04-06 10:46:00,2024-04-06 11:19:00,False,0
MR-2024-02262,SO-2024-02262,IND-BAT-001,2024-04-25 08:24:00,2024-04-25 08:49:00,False,0
MR-2024-02263,SO-2024-02263,OUT-STR-001,2024-04-05 07:29:00,2024-04-05 08:09:00,False,0
MR-2024-02264,SO-2024-02264,OUT-STR-001,2024-04-27 08:32:00,2024-04-27 08:58:00,False,0
MR-2024-02265,SO-2024-02265,IND-HBU-001,2024-04-18 07:08:00,2024-04-18 07:41:00,False,0
MR-2024-02266,SO-2024-02266,IND-EPL-001,2024-04-03 07:33:00,2024-04-03 07:48:00,False,0
MR-2024-02267,SO-2024-02267,OUT-FLD-001,2024-04-19 14:38:00,2024-04-19 15:18:00,False,0
MR-2024-02268,SO-2024-02268,IND-WGL-001,2024-04-18 12:35:00,2024-04-18 12:45:00,False,0
MR-2024-02269,SO-2024-02269,OUT-FLD-001,2024-04-04 07:49:00,2024-04-04 08:19:00,False,0
MR-2024-02270,SO-2024-02270,OUT-FLD-001,2024-04-14 09:56:00,2024-04-14 10:20:00,False,0
MR-2024-02271,SO-2024-02271,IND-EPL-001,2024-04-14 13:25:00,2024-04-14 13:55:00,False,0
MR-2024-02272,SO-2024-02272,IND-BAT-001,2024-04-29 14:26:00,2024-04-29 14:37:00,False,0
MR-2024-02273,SO-2024-02273,OUT-FLD-001,2024-04-05 09:22:00,2024-04-05 09:51:00,False,0
MR-2024-02274,SO-2024-02274,IND-COB-001,2024-04-27 07:30:00,2024-04-27 07:51:00,False,0
MR-2024-02275,SO-2024-02275,IND-WGL-001,2024-04-28 09:36:00,2024-04-28 10:08:00,False,0
MR-2024-02276,SO-2024-02276,IND-COB-001,2024-04-15 12:47:00,2024-04-15 13:22:00,False,0
MR-2024-02277,SO-2024-02277,IND-COB-001,2024-04-12 09:21:00,2024-04-12 09:44:00,False,0
MR-2024-02278,SO-2024-02278,IND-WGL-001,2024-04-05 09:46:00,2024-04-05 10:23:00,False,0
MR-2024-02279,SO-2024-02279,IND-BLB-001,2024-04-10 07:37:00,2024-04-10 08:12:00,False,0
MR-2024-02280,SO-2024-02280,IND-COB-001,2024-04-14 10:45:00,2024-04-14 11:28:00,False,0
MR-2024-02281,SO-2024-02281,IND-PAN-001,2024-04-15 07:54:00,2024-04-15 08:36:00,False,0
MR-2024-02282,SO-2024-02282,IND-WGL-001,2024-05-03 12:47:00,2024-05-03 13:24:00,False,0
MR-2024-02283,SO-2024-02283,IND-BAT-001,2024-04-15 14:24:00,2024-04-15 14:51:00,False,0
