qc_id,batch_id,stage,sku,inspected_date,units_inspected,units_passed,units_rejected,defect_reason
4438,B-002219,PACKAGING_QC,IND-COB-001,2024-04-16,874,868,6,POOR_PACKAGING
4439,B-002220,PRODUCTION_QC,OUT-STR-001,2024-04-16,285,270,15,POOR_PACKAGING
4440,B-002220,PACKAGING_QC,OUT-STR-001,2024-04-16,270,267,3,HOUSING_SCRATCH
4441,B-002221,PRODUCTION_QC,OUT-STR-001,2024-04-16,240,228,12,HOUSING_DAMAGE_ASSEMBLY
4442,B-002221,PACKAGING_QC,OUT-STR-001,2024-04-16,228,225,3,LUMEN_OUT_OF_SPEC
4443,B-002222,PRODUCTION_QC,IND-WGL-001,2024-04-16,494,476,18,HOUSING_SCRATCH
4444,B-002222,PACKAGING_QC,IND-WGL-001,2024-04-16,476,470,6,POOR_PACKAGING
4445,B-002223,PRODUCTION_QC,IND-WGL-001,2024-04-16,614,601,13,POOR_PACKAGING
4446,B-002223,PACKAGING_QC,IND-WGL-001,2024-04-16,601,593,8,POOR_PACKAGING
4447,B-002224,PRODUCTION_QC,IND-COB-001,2024-04-17,1017,1000,17,HOUSING_SCRATCH
4448,B-002224,PACKAGING_QC,IND-COB-001,2024-04-17,1000,993,7,HOUSING_SCRATCH
4449,B-002225,PRODUCTION_QC,IND-PAN-001,2024-04-17,466,454,12,HOUSING_SCRATCH
4450,B-002225,PACKAGING_QC,IND-PAN-001,2024-04-17,454,449,5,SOLDER_FAIL
4451,B-002226,PRODUCTION_QC,OUT-STR-001,2024-04-17,323,310,13,SOLDER_FAIL
4452,B-002226,PACKAGING_QC,OUT-STR-001,2024-04-17,310,306,4,LUMEN_OUT_OF_SPEC
4453,B-002227,PRODUCTION_QC,OUT-STR-001,2024-04-17,288,276,12,HOUSING_DAMAGE_ASSEMBLY
4454,B-002227,PACKAGING_QC,OUT-STR-001,2024-04-17,276,269,7,POOR_PACKAGING
4455,B-002228,PRODUCTION_QC,IND-WGL-001,2024-04-17,595,575,20,COLOR_CONTAMINATION
4456,B-002228,PACKAGING_QC,IND-WGL-001,2024-04-17,575,562,13,POOR_PACKAGING
4457,B-002229,PRODUCTION_QC,IND-HBU-001,2024-04-17,256,247,9,HOUSING_SCRATCH
4458,B-002229,PACKAGING_QC,IND-HBU-001,2024-04-17,247,241,6,POOR_PACKAGING
4459,B-002230,PRODUCTION_QC,IND-PAN-001,2024-04-18,549,530,19,FLICKER
4460,B-002230,PACKAGING_QC,IND-PAN-001,2024-04-18,530,522,8,DUST_CONTAMINATION
4461,B-002231,PRODUCTION_QC,IND-PAN-001,2024-04-18,499,479,20,FLICKER
4462,B-002231,PACKAGING_QC,IND-PAN-001,2024-04-18,479,472,7,POOR_PACKAGING
4463,B-002232,PRODUCTION_QC,OUT-STR-001,2024-04-18,284,272,12,DUST_CONTAMINATION
4464,B-002232,PACKAGING_QC,OUT-STR-001,2024-04-18,272,267,5,HOUSING_DAMAGE_ASSEMBLY
4465,B-002233,PRODUCTION_QC,IND-BLB-001,2024-04-18,1411,1391,20,POOR_PACKAGING
4466,B-002233,PACKAGING_QC,IND-BLB-001,2024-04-18,1391,1375,16,POOR_PACKAGING
4467,B-002234,PRODUCTION_QC,IND-HBU-001,2024-04-18,297,285,12,DUST_CONTAMINATION
4468,B-002234,PACKAGING_QC,IND-HBU-001,2024-04-18,285,281,4,LUMEN_OUT_OF_SPEC
4469,B-002235,PRODUCTION_QC,IND-HBU-001,2024-04-18,285,273,12,POOR_PACKAGING
4470,B-002235,PACKAGING_QC,IND-HBU-001,2024-04-18,273,267,6,DUST_CONTAMINATION
4471,B-002236,PRODUCTION_QC,IND-PAN-001,2024-04-19,604,583,21,HOUSING_DAMAGE_ASSEMBLY
4472,B-002236,PACKAGING_QC,IND-PAN-001,2024-04-19,583,572,11,SOLDER_FAIL
4473,B-002237,PRODUCTION_QC,IND-PAN-001,2024-04-19,593,574,19,DUST_CONTAMINATION
4474,B-002237,PACKAGING_QC,IND-PAN-001,2024-04-19,574,565,9,POOR_PACKAGING
4475,B-002238,PRODUCTION_QC,IND-BLB-001,2024-04-19,1820,1781,39,COLOR_CONTAMINATION
4476,B-002238,PACKAGING_QC,IND-BLB-001,2024-04-19,1781,1776,5,DUST_CONTAMINATION
4477,B-002239,PRODUCTION_QC,IND-BLB-001,2024-04-19,1423,1399,24,FLICKER
4478,B-002239,PACKAGING_QC,IND-BLB-001,2024-04-19,1399,1391,8,DUST_CONTAMINATION
4479,B-002240,PRODUCTION_QC,IND-COB-001,2024-04-19,652,640,12,DUST_CONTAMINATION
4480,B-002240,PACKAGING_QC,IND-COB-001,2024-04-19,640,633,7,SOLDER_FAIL
4481,B-002241,PRODUCTION_QC,IND-COB-001,2024-04-19,780,757,23,DUST_CONTAMINATION
4482,B-002241,PACKAGING_QC,IND-COB-001,2024-04-19,757,751,6,POOR_PACKAGING
4483,B-002242,PRODUCTION_QC,IND-COB-001,2024-04-20,823,814,9,SOLDER_FAIL
4484,B-002242,PACKAGING_QC,IND-COB-001,2024-04-20,814,811,3,POOR_PACKAGING
4485,B-002243,PRODUCTION_QC,IND-BLB-001,2024-04-20,1232,1207,25,SOLDER_FAIL
4486,B-002243,PACKAGING_QC,IND-BLB-001,2024-04-20,1207,1191,16,HOUSING_SCRATCH
4487,B-002244,PRODUCTION_QC,IND-COB-001,2024-04-20,604,589,15,HOUSING_DAMAGE_ASSEMBLY
4488,B-002244,PACKAGING_QC,IND-COB-001,2024-04-20,589,583,6,SOLDER_FAIL
4489,B-002245,PRODUCTION_QC,IND-COB-001,2024-04-22,806,789,17,HOUSING_SCRATCH
4490,B-002245,PACKAGING_QC,IND-COB-001,2024-04-22,789,779,10,DUST_CONTAMINATION
4491,B-002246,PRODUCTION_QC,IND-COB-001,2024-04-22,986,959,27,FLICKER
4492,B-002246,PACKAGING_QC,IND-COB-001,2024-04-22,959,954,5,POOR_PACKAGING
4493,B-002247,PRODUCTION_QC,IND-BLB-001,2024-04-22,1640,1613,27,DUST_CONTAMINATION
4494,B-002247,PACKAGING_QC,IND-BLB-001,2024-04-22,1613,1606,7,DUST_CONTAMINATION
4495,B-002248,PRODUCTION_QC,IND-BLB-001,2024-04-22,1934,1888,46,DRIVER_FAULT
4496,B-002248,PACKAGING_QC,IND-BLB-001,2024-04-22,1888,1886,2,POOR_PACKAGING
4497,B-002249,PRODUCTION_QC,IND-COB-001,2024-04-22,743,717,26,FLICKER
4498,B-002249,PACKAGING_QC,IND-COB-001,2024-04-22,717,708,9,FLICKER
4499,B-002250,PRODUCTION_QC,IND-COB-001,2024-04-22,955,929,26,HOUSING_SCRATCH
4500,B-002250,PACKAGING_QC,IND-COB-001,2024-04-22,929,923,6,HOUSING_SCRATCH
4501,B-002251,PRODUCTION_QC,IND-COB-001,2024-04-23,924,908,16,HOUSING_DAMAGE_ASSEMBLY
4502,B-002251,PACKAGING_QC,IND-COB-001,2024-04-23,908,906,2,SOLDER_FAIL
4503,B-002252,PRODUCTION_QC,IND-COB-001,2024-04-23,861,848,13,HOUSING_DAMAGE_ASSEMBLY
4504,B-002252,PACKAGING_QC,IND-COB-001,2024-04-23,848,837,11,HOUSING_SCRATCH
4505,B-002253,PRODUCTION_QC,IND-BLB-001,2024-04-23,1347,1328,19,HOUSING_DAMAGE_ASSEMBLY
4506,B-002253,PACKAGING_QC,IND-BLB-001,2024-04-23,1328,1301,27,POOR_PACKAGING
4507,B-002254,PRODUCTION_QC,IND-BLB-001,2024-04-23,1292,1256,36,FLICKER
4508,B-002254,PACKAGING_QC,IND-BLB-001,2024-04-23,1256,1242,14,POOR_PACKAGING
4509,B-002255,PRODUCTION_QC,OUT-STR-001,2024-04-23,258,250,8,SOLDER_FAIL
4510,B-002255,PACKAGING_QC,OUT-STR-001,2024-04-23,250,245,5,SOLDER_FAIL
4511,B-002256,PRODUCTION_QC,OUT-STR-001,2024-04-23,294,279,15,SOLDER_FAIL
4512,B-002256,PACKAGING_QC,OUT-STR-001,2024-04-23,279,274,5,POOR_PACKAGING
4513,B-002257,PRODUCTION_QC,IND-COB-001,2024-04-24,884,865,19,FLICKER
4514,B-002257,PACKAGING_QC,IND-COB-001,2024-04-24,865,859,6,DUST_CONTAMINATION
4515,B-002258,PRODUCTION_QC,IND-COB-001,2024-04-24,749,741,8,HOUSING_SCRATCH
4516,B-002258,PACKAGING_QC,IND-COB-001,2024-04-24,741,739,2,DUST_CONTAMINATION
4517,B-002259,PRODUCTION_QC,IND-BLB-001,2024-04-24,1811,1761,50,DRIVER_FAULT
4518,B-002259,PACKAGING_QC,IND-BLB-001,2024-04-24,1761,1749,12,DUST_CONTAMINATION
4519,B-002260,PRODUCTION_QC,OUT-STR-001,2024-04-24,229,219,10,HOUSING_SCRATCH
4520,B-002260,PACKAGING_QC,OUT-STR-001,2024-04-24,219,214,5,FLICKER
4521,B-002261,PRODUCTION_QC,OUT-STR-001,2024-04-24,228,220,8,DUST_CONTAMINATION
4522,B-002261,PACKAGING_QC,OUT-STR-001,2024-04-24,220,216,4,SOLDER_FAIL
4523,B-002262,PRODUCTION_QC,OUT-STR-001,2024-04-24,276,266,10,HOUSING_DAMAGE_ASSEMBLY
4524,B-002262,PACKAGING_QC,OUT-STR-001,2024-04-24,266,261,5,POOR_PACKAGING
4525,B-002263,PRODUCTION_QC,IND-COB-001,2024-04-25,933,920,13,POOR_PACKAGING
4526,B-002263,PACKAGING_QC,IND-COB-001,2024-04-25,920,915,5,POOR_PACKAGING
4527,B-002264,PRODUCTION_QC,IND-PAN-001,2024-04-25,382,370,12,HOUSING_DAMAGE_ASSEMBLY
4528,B-002264,PACKAGING_QC,IND-PAN-001,2024-04-25,370,367,3,POOR_PACKAGING
4529,B-002265,PRODUCTION_QC,OUT-STR-001,2024-04-25,320,304,16,HOUSING_SCRATCH
4530,B-002265,PACKAGING_QC,OUT-STR-001,2024-04-25,304,298,6,POOR_PACKAGING
4531,B-002266,PRODUCTION_QC,OUT-STR-001,2024-04-25,238,229,9,FLICKER
4532,B-002266,PACKAGING_QC,OUT-STR-001,2024-04-25,229,223,6,HOUSING_DAMAGE_ASSEMBLY
4533,B-002267,PRODUCTION_QC,OUT-STR-001,2024-04-25,264,253,11,DRIVER_FAULT
4534,B-002267,PACKAGING_QC,OUT-STR-001,2024-04-25,253,248,5,COLOR_CONTAMINATION
4535,B-002268,PRODUCTION_QC,IND-BLB-001,2024-04-25,1379,1343,36,DUST_CONTAMINATION
4536,B-002268,PACKAGING_QC,IND-BLB-001,2024-04-25,1343,1339,4,HOUSING_SCRATCH
4537,B-002269,PRODUCTION_QC,IND-PAN-001,2024-04-26,580,560,20,POOR_PACKAGING
4538,B-002269,PACKAGING_QC,IND-PAN-001,2024-04-26,560,546,14,HOUSING_DAMAGE_ASSEMBLY
4539,B-002270,PRODUCTION_QC,IND-PAN-001,2024-04-26,519,501,18,SOLDER_FAIL
4540,B-002270,PACKAGING_QC,IND-PAN-001,2024-04-26,501,491,10,POOR_PACKAGING
4541,B-002271,PRODUCTION_QC,OUT-STR-001,2024-04-26,307,298,9,DRIVER_FAULT
4542,B-002271,PACKAGING_QC,OUT-STR-001,2024-04-26,298,291,7,POOR_PACKAGING
4543,B-002272,PRODUCTION_QC,OUT-STR-001,2024-04-26,297,289,8,HOUSING_SCRATCH
4544,B-002272,PACKAGING_QC,OUT-STR-001,2024-04-26,289,284,5,POOR_PACKAGING
4545,B-002273,PRODUCTION_QC,IND-BLB-001,2024-04-26,1756,1726,30,LUMEN_OUT_OF_SPEC
4546,B-002273,PACKAGING_QC,IND-BLB-001,2024-04-26,1726,1717,9,COLOR_CONTAMINATION
4547,B-002274,PRODUCTION_QC,IND-BLB-001,2024-04-26,1902,1865,37,FLICKER
4548,B-002274,PACKAGING_QC,IND-BLB-001,2024-04-26,1865,1842,23,POOR_PACKAGING
4549,B-002275,PRODUCTION_QC,IND-EPL-001,2024-04-27,327,317,10,HOUSING_DAMAGE_ASSEMBLY
4550,B-002275,PACKAGING_QC,IND-EPL-001,2024-04-27,317,313,4,POOR_PACKAGING
4551,B-002276,PRODUCTION_QC,OUT-STR-001,2024-04-27,272,258,14,HOUSING_DAMAGE_ASSEMBLY
4552,B-002276,PACKAGING_QC,OUT-STR-001,2024-04-27,258,251,7,POOR_PACKAGING
4553,B-002277,PRODUCTION_QC,IND-BLB-001,2024-04-27,1687,1651,36,COLOR_CONTAMINATION
4554,B-002277,PACKAGING_QC,IND-BLB-001,2024-04-27,1651,1622,29,DUST_CONTAMINATION
4555,B-002278,PRODUCTION_QC,IND-EPL-001,2024-04-29,478,461,17,HOUSING_DAMAGE_ASSEMBLY
4556,B-002278,PACKAGING_QC,IND-EPL-001,2024-04-29,461,454,7,DUST_CONTAMINATION
4557,B-002279,PRODUCTION_QC,IND-EPL-001,2024-04-29,452,430,22,HOUSING_DAMAGE_ASSEMBLY
4558,B-002279,PACKAGING_QC,IND-EPL-001,2024-04-29,430,423,7,DUST_CONTAMINATION
4559,B-002280,PRODUCTION_QC,OUT-STR-001,2024-04-29,247,233,14,HOUSING_DAMAGE_ASSEMBLY
4560,B-002280,PACKAGING_QC,OUT-STR-001,2024-04-29,233,225,8,HOUSING_SCRATCH
4561,B-002281,PRODUCTION_QC,IND-WGL-001,2024-04-29,536,527,9,HOUSING_DAMAGE_ASSEMBLY
4562,B-002281,PACKAGING_QC,IND-WGL-001,2024-04-29,527,524,3,POOR_PACKAGING
4563,B-002282,PRODUCTION_QC,IND-BLB-001,2024-04-29,1703,1688,15,HOUSING_DAMAGE_ASSEMBLY
4564,B-002282,PACKAGING_QC,IND-BLB-001,2024-04-29,1688,1670,18,POOR_PACKAGING
4565,B-002283,PRODUCTION_QC,IND-BLB-001,2024-04-29,1549,1509,40,SOLDER_FAIL
4566,B-002283,PACKAGING_QC,IND-BLB-001,2024-04-29,1509,1499,10,POOR_PACKAGING
4567,B-002284,PRODUCTION_QC,IND-PAN-001,2024-04-30,423,414,9,HOUSING_SCRATCH
4568,B-002284,PACKAGING_QC,IND-PAN-001,2024-04-30,414,408,6,LUMEN_OUT_OF_SPEC
4569,B-002285,PRODUCTION_QC,IND-PAN-001,2024-04-30,595,581,14,HOUSING_DAMAGE_ASSEMBLY
4570,B-002285,PACKAGING_QC,IND-PAN-001,2024-04-30,581,574,7,HOUSING_SCRATCH
4571,B-002286,PRODUCTION_QC,IND-WGL-001,2024-04-30,614,598,16,HOUSING_SCRATCH
4572,B-002286,PACKAGING_QC,IND-WGL-001,2024-04-30,598,592,6,HOUSING_SCRATCH
4573,B-002287,PRODUCTION_QC,IND-WGL-001,2024-04-30,582,562,20,HOUSING_SCRATCH
4574,B-002287,PACKAGING_QC,IND-WGL-001,2024-04-30,562,556,6,COLOR_CONTAMINATION
4575,B-002288,PRODUCTION_QC,IND-BLB-001,2024-04-30,1525,1497,28,DRIVER_FAULT
4576,B-002288,PACKAGING_QC,IND-BLB-001,2024-04-30,1497,1490,7,HOUSING_DAMAGE_ASSEMBLY
4577,B-002289,PRODUCTION_QC,IND-HBU-001,2024-04-30,156,150,6,DRIVER_FAULT
4578,B-002289,PACKAGING_QC,IND-HBU-001,2024-04-30,150,148,2,FLICKER
4579,B-002290,PRODUCTION_QC,IND-PAN-001,2024-05-01,544,529,15,DUST_CONTAMINATION
4580,B-002290,PACKAGING_QC,IND-PAN-001,2024-05-01,529,521,8,POOR_PACKAGING
4581,B-002291,PRODUCTION_QC,IND-COB-001,2024-05-01,914,904,10,DRIVER_FAULT
4582,B-002291,PACKAGING_QC,IND-COB-001,2024-05-01,904,896,8,COLOR_CONTAMINATION
4583,B-002292,PRODUCTION_QC,OUT-FLD-001,2024-05-01,354,343,11,POOR_PACKAGING
4584,B-002292,PACKAGING_QC,OUT-FLD-001,2024-05-01,343,338,5,POOR_PACKAGING
4585,B-002293,PRODUCTION_QC,OUT-FLD-001,2024-05-01,334,319,15,FLICKER
4586,B-002293,PACKAGING_QC,OUT-FLD-001,2024-05-01,319,314,5,LUMEN_OUT_OF_SPEC
4587,B-002294,PRODUCTION_QC,IND-HBU-001,2024-05-01,385,372,13,HOUSING_SCRATCH
4588,B-002294,PACKAGING_QC,IND-HBU-001,2024-05-01,372,366,6,HOUSING_SCRATCH
4589,B-002295,PRODUCTION_QC,IND-HBU-001,2024-05-01,228,221,7,HOUSING_SCRATCH
4590,B-002295,PACKAGING_QC,IND-HBU-001,2024-05-01,221,219,2,DUST_CONTAMINATION
4591,B-002296,PRODUCTION_QC,IND-COB-001,2024-05-02,1025,1001,24,HOUSING_DAMAGE_ASSEMBLY
4592,B-002296,PACKAGING_QC,IND-COB-001,2024-05-02,1001,1000,1,HOUSING_SCRATCH
4593,B-002297,PRODUCTION_QC,IND-COB-001,2024-05-02,1008,994,14,DUST_CONTAMINATION
4594,B-002297,PACKAGING_QC,IND-COB-001,2024-05-02,994,988,6,POOR_PACKAGING
4595,B-002298,PRODUCTION_QC,OUT-FLD-001,2024-05-02,376,364,12,HOUSING_DAMAGE_ASSEMBLY
4596,B-002298,PACKAGING_QC,OUT-FLD-001,2024-05-02,364,358,6,HOUSING_DAMAGE_ASSEMBLY
4597,B-002299,PRODUCTION_QC,OUT-FLD-001,2024-05-02,367,351,16,DUST_CONTAMINATION
4598,B-002299,PACKAGING_QC,OUT-FLD-001,2024-05-02,351,342,9,FLICKER
4599,B-002300,PRODUCTION_QC,IND-HBU-001,2024-05-02,251,243,8,POOR_PACKAGING
4600,B-002300,PACKAGING_QC,IND-HBU-001,2024-05-02,243,239,4,HOUSING_SCRATCH
4601,B-002301,PRODUCTION_QC,IND-HBU-001,2024-05-02,271,260,11,POOR_PACKAGING
4602,B-002301,PACKAGING_QC,IND-HBU-001,2024-05-02,260,256,4,HOUSING_DAMAGE_ASSEMBLY
4603,B-002302,PRODUCTION_QC,IND-COB-001,2024-05-03,1058,1038,20,HOUSING_DAMAGE_ASSEMBLY
4604,B-002302,PACKAGING_QC,IND-COB-001,2024-05-03,1038,1020,18,POOR_PACKAGING
4605,B-002303,PRODUCTION_QC,IND-COB-001,2024-05-03,802,795,7,HOUSING_SCRATCH
4606,B-002303,PACKAGING_QC,IND-COB-001,2024-05-03,795,785,10,SOLDER_FAIL
4607,B-002304,PRODUCTION_QC,OUT-FLD-001,2024-05-03,340,329,11,SOLDER_FAIL
4608,B-002304,PACKAGING_QC,OUT-FLD-001,2024-05-03,329,324,5,HOUSING_DAMAGE_ASSEMBLY
4609,B-002305,PRODUCTION_QC,OUT-FLD-001,2024-05-03,334,323,11,POOR_PACKAGING
4610,B-002305,PACKAGING_QC,OUT-FLD-001,2024-05-03,323,320,3,DUST_CONTAMINATION
4611,B-002306,PRODUCTION_QC,IND-WGL-001,2024-05-03,478,465,13,POOR_PACKAGING
4612,B-002306,PACKAGING_QC,IND-WGL-001,2024-05-03,465,462,3,DUST_CONTAMINATION
4613,B-002307,PRODUCTION_QC,IND-WGL-001,2024-05-03,575,559,16,SOLDER_FAIL
4614,B-002307,PACKAGING_QC,IND-WGL-001,2024-05-03,559,551,8,FLICKER
4615,B-002308,PRODUCTION_QC,IND-COB-001,2024-05-04,1007,979,28,DUST_CONTAMINATION
4616,B-002308,PACKAGING_QC,IND-COB-001,2024-05-04,979,977,2,POOR_PACKAGING
4617,B-002309,PRODUCTION_QC,IND-HBU-001,2024-05-04,283,269,14,HOUSING_DAMAGE_ASSEMBLY
4618,B-002309,PACKAGING_QC,IND-HBU-001,2024-05-04,269,264,5,DUST_CONTAMINATION
4619,B-002310,PRODUCTION_QC,IND-WGL-001,2024-05-04,552,536,16,POOR_PACKAGING
4620,B-002310,PACKAGING_QC,IND-WGL-001,2024-05-04,536,530,6,POOR_PACKAGING
4621,B-002311,PRODUCTION_QC,IND-COB-001,2024-05-06,871,856,15,POOR_PACKAGING
4622,B-002311,PACKAGING_QC,IND-COB-001,2024-05-06,856,855,1,COLOR_CONTAMINATION
4623,B-002312,PRODUCTION_QC,IND-COB-001,2024-05-06,1002,976,26,HOUSING_SCRATCH
4624,B-002312,PACKAGING_QC,IND-COB-001,2024-05-06,976,975,1,POOR_PACKAGING
4625,B-002313,PRODUCTION_QC,IND-HBU-001,2024-05-06,348,338,10,FLICKER
4626,B-002313,PACKAGING_QC,IND-HBU-001,2024-05-06,338,332,6,HOUSING_SCRATCH
4627,B-002314,PRODUCTION_QC,IND-HBU-001,2024-05-06,277,266,11,HOUSING_SCRATCH
4628,B-002314,PACKAGING_QC,IND-HBU-001,2024-05-06,266,263,3,COLOR_CONTAMINATION
4629,B-002315,PRODUCTION_QC,IND-WGL-001,2024-05-06,561,546,15,DUST_CONTAMINATION
4630,B-002315,PACKAGING_QC,IND-WGL-001,2024-05-06,546,542,4,POOR_PACKAGING
4631,B-002316,PRODUCTION_QC,IND-WGL-001,2024-05-06,589,574,15,COLOR_CONTAMINATION
4632,B-002316,PACKAGING_QC,IND-WGL-001,2024-05-06,574,571,3,HOUSING_DAMAGE_ASSEMBLY
4633,B-002317,PRODUCTION_QC,IND-COB-001,2024-05-07,851,837,14,FLICKER
4634,B-002317,PACKAGING_QC,IND-COB-001,2024-05-07,837,832,5,DRIVER_FAULT
4635,B-002318,PRODUCTION_QC,IND-COB-001,2024-05-07,888,869,19,FLICKER
4636,B-002318,PACKAGING_QC,IND-COB-001,2024-05-07,869,865,4,POOR_PACKAGING
4637,B-002319,PRODUCTION_QC,IND-HBU-001,2024-05-07,290,276,14,POOR_PACKAGING
4638,B-002319,PACKAGING_QC,IND-HBU-001,2024-05-07,276,270,6,DUST_CONTAMINATION
4639,B-002320,PRODUCTION_QC,IND-WGL-001,2024-05-07,473,457,16,DRIVER_FAULT
4640,B-002320,PACKAGING_QC,IND-WGL-001,2024-05-07,457,455,2,LUMEN_OUT_OF_SPEC
4641,B-002321,PRODUCTION_QC,IND-HBU-001,2024-05-07,250,239,11,HOUSING_DAMAGE_ASSEMBLY
4642,B-002321,PACKAGING_QC,IND-HBU-001,2024-05-07,239,234,5,HOUSING_SCRATCH
4643,B-002322,PRODUCTION_QC,IND-HBU-001,2024-05-07,337,322,15,HOUSING_DAMAGE_ASSEMBLY
4644,B-002322,PACKAGING_QC,IND-HBU-001,2024-05-07,322,315,7,DRIVER_FAULT
4645,B-002323,PRODUCTION_QC,IND-PAN-001,2024-05-08,409,394,15,SOLDER_FAIL
4646,B-002323,PACKAGING_QC,IND-PAN-001,2024-05-08,394,387,7,DUST_CONTAMINATION
4647,B-002324,PRODUCTION_QC,IND-PAN-001,2024-05-08,474,457,17,DRIVER_FAULT
4648,B-002324,PACKAGING_QC,IND-PAN-001,2024-05-08,457,449,8,HOUSING_SCRATCH
4649,B-002325,PRODUCTION_QC,IND-WGL-001,2024-05-08,630,610,20,POOR_PACKAGING
4650,B-002325,PACKAGING_QC,IND-WGL-001,2024-05-08,610,598,12,LUMEN_OUT_OF_SPEC
4651,B-002326,PRODUCTION_QC,IND-WGL-001,2024-05-08,581,564,17,POOR_PACKAGING
4652,B-002326,PACKAGING_QC,IND-WGL-001,2024-05-08,564,559,5,POOR_PACKAGING
4653,B-002327,PRODUCTION_QC,IND-HBU-001,2024-05-08,269,259,10,HOUSING_DAMAGE_ASSEMBLY
4654,B-002327,PACKAGING_QC,IND-HBU-001,2024-05-08,259,256,3,POOR_PACKAGING
4655,B-002328,PRODUCTION_QC,IND-HBU-001,2024-05-08,337,328,9,SOLDER_FAIL
4656,B-002328,PACKAGING_QC,IND-HBU-001,2024-05-08,328,322,6,FLICKER
4657,B-002329,PRODUCTION_QC,IND-PAN-001,2024-05-09,621,597,24,HOUSING_SCRATCH
4658,B-002329,PACKAGING_QC,IND-PAN-001,2024-05-09,597,587,10,POOR_PACKAGING
4659,B-002330,PRODUCTION_QC,IND-PAN-001,2024-05-09,295,285,10,DUST_CONTAMINATION
4660,B-002330,PACKAGING_QC,IND-PAN-001,2024-05-09,285,284,1,POOR_PACKAGING
4661,B-002331,PRODUCTION_QC,OUT-STR-001,2024-05-09,237,226,11,FLICKER
4662,B-002331,PACKAGING_QC,OUT-STR-001,2024-05-09,226,222,4,HOUSING_SCRATCH
4663,B-002332,PRODUCTION_QC,OUT-STR-001,2024-05-09,269,257,12,HOUSING_DAMAGE_ASSEMBLY
4664,B-002332,PACKAGING_QC,OUT-STR-001,2024-05-09,257,252,5,FLICKER
4665,B-002333,PRODUCTION_QC,IND-HBU-001,2024-05-09,321,310,11,DUST_CONTAMINATION
4666,B-002333,PACKAGING_QC,IND-HBU-001,2024-05-09,310,306,4,POOR_PACKAGING
4667,B-002334,PRODUCTION_QC,IND-HBU-001,2024-05-09,339,324,15,SOLDER_FAIL
4668,B-002334,PACKAGING_QC,IND-HBU-001,2024-05-09,324,319,5,POOR_PACKAGING
4669,B-002335,PRODUCTION_QC,IND-PAN-001,2024-05-10,516,504,12,FLICKER
4670,B-002335,PACKAGING_QC,IND-PAN-001,2024-05-10,504,493,11,POOR_PACKAGING
4671,B-002336,PRODUCTION_QC,IND-BAT-001,2024-05-10,663,647,16,SOLDER_FAIL
4672,B-002336,PACKAGING_QC,IND-BAT-001,2024-05-10,647,635,12,POOR_PACKAGING
4673,B-002337,PRODUCTION_QC,OUT-STR-001,2024-05-10,186,178,8,LUMEN_OUT_OF_SPEC
4674,B-002337,PACKAGING_QC,OUT-STR-001,2024-05-10,178,176,2,POOR_PACKAGING
4675,B-002338,PRODUCTION_QC,OUT-STR-001,2024-05-10,289,276,13,POOR_PACKAGING
4676,B-002338,PACKAGING_QC,OUT-STR-001,2024-05-10,276,272,4,POOR_PACKAGING
4677,B-002339,PRODUCTION_QC,IND-HBU-001,2024-05-10,306,292,14,HOUSING_DAMAGE_ASSEMBLY
4678,B-002339,PACKAGING_QC,IND-HBU-001,2024-05-10,292,285,7,HOUSING_DAMAGE_ASSEMBLY
4679,B-002340,PRODUCTION_QC,IND-HBU-001,2024-05-10,278,268,10,DUST_CONTAMINATION
4680,B-002340,PACKAGING_QC,IND-HBU-001,2024-05-10,268,264,4,DUST_CONTAMINATION
4681,B-002341,PRODUCTION_QC,IND-BAT-001,2024-05-11,708,697,11,SOLDER_FAIL
4682,B-002341,PACKAGING_QC,IND-BAT-001,2024-05-11,697,692,5,POOR_PACKAGING
4683,B-002342,PRODUCTION_QC,OUT-STR-001,2024-05-11,272,260,12,SOLDER_FAIL
4684,B-002342,PACKAGING_QC,OUT-STR-001,2024-05-11,260,257,3,FLICKER
4685,B-002343,PRODUCTION_QC,IND-EPL-001,2024-05-11,402,388,14,FLICKER
4686,B-002343,PACKAGING_QC,IND-EPL-001,2024-05-11,388,381,7,FLICKER
4687,B-002344,PRODUCTION_QC,IND-BAT-001,2024-05-13,635,617,18,HOUSING_SCRATCH
4688,B-002344,PACKAGING_QC,IND-BAT-001,2024-05-13,617,609,8,POOR_PACKAGING
4689,B-002345,PRODUCTION_QC,IND-BAT-001,2024-05-13,684,668,16,FLICKER
4690,B-002345,PACKAGING_QC,IND-BAT-001,2024-05-13,668,663,5,HOUSING_SCRATCH
4691,B-002346,PRODUCTION_QC,OUT-STR-001,2024-05-13,303,289,14,LUMEN_OUT_OF_SPEC
4692,B-002346,PACKAGING_QC,OUT-STR-001,2024-05-13,289,283,6,FLICKER
4693,B-002347,PRODUCTION_QC,OUT-STR-001,2024-05-13,280,268,12,HOUSING_SCRATCH
4694,B-002347,PACKAGING_QC,OUT-STR-001,2024-05-13,268,263,5,FLICKER
4695,B-002348,PRODUCTION_QC,IND-EPL-001,2024-05-13,326,313,13,HOUSING_SCRATCH
4696,B-002348,PACKAGING_QC,IND-EPL-001,2024-05-13,313,304,9,FLICKER
4697,B-002349,PRODUCTION_QC,IND-EPL-001,2024-05-13,383,364,19,DUST_CONTAMINATION
