order_id,customer_id,sku,order_date,promised_date,qty_ordered,unit_price_eur,priority
SO-2023-00945,4,IND-BAT-001,2023-07-26,2023-08-04,177,18.67,Urgent
SO-2023-00946,3,IND-EPL-001,2023-07-26,2023-08-14,61,36.59,Standard
SO-2023-00947,7,IND-HBU-001,2023-07-20,2023-07-29,24,82.08,Urgent
SO-2023-00948,5,OUT-FLD-001,2023-07-11,2023-07-27,185,47.41,Standard
SO-2023-00949,5,IND-HBU-001,2023-07-27,2023-08-06,44,78.3,Urgent
SO-2023-00950,2,IND-WGL-001,2023-07-05,2023-07-20,62,26.03,Standard
SO-2023-00951,5,IND-PAN-001,2023-07-12,2023-07-26,359,30.52,Standard
SO-2023-00952,2,IND-HBU-001,2023-07-18,2023-08-01,69,83.0,Standard
SO-2023-00953,5,IND-BAT-001,2023-07-14,2023-07-28,212,18.21,Standard
SO-2023-00954,1,IND-EPL-001,2023-07-17,2023-08-01,343,35.57,Standard
SO-2023-00955,3,IND-HBU-001,2023-08-01,2023-08-17,25,83.46,Standard
SO-2023-00956,7,IND-PAN-001,2023-07-13,2023-07-31,466,30.61,Standard
SO-2023-00957,7,IND-PAN-001,2023-07-06,2023-07-22,165,30.41,Standard
SO-2023-00958,5,OUT-FLD-001,2023-07-10,2023-07-20,188,45.71,Urgent
SO-2023-00959,3,IND-PAN-001,2023-07-07,2023-07-23,230,30.27,Standard
SO-2023-00960,4,OUT-STR-001,2023-07-18,2023-08-01,130,97.49,Standard
SO-2023-00961,4,IND-PAN-001,2023-07-31,2023-08-21,489,31.11,Standard
SO-2023-00962,2,IND-HBU-001,2023-07-17,2023-07-20,31,83.6,VIP
SO-2023-00963,5,IND-BAT-001,2023-07-26,2023-08-01,368,17.44,Urgent
SO-2023-00964,4,IND-WGL-001,2023-07-10,2023-07-28,99,26.02,Standard
SO-2023-00965,3,OUT-STR-001,2023-07-05,2023-07-22,160,98.27,Standard
SO-2023-00966,5,OUT-FLD-001,2023-07-10,2023-07-27,42,45.72,Standard
SO-2023-00967,4,IND-PAN-001,2023-07-26,2023-08-15,428,30.26,Standard
SO-2023-00968,2,IND-COB-001,2023-07-21,2023-08-11,87,14.23,Standard
SO-2023-00969,7,OUT-FLD-001,2023-07-31,2023-08-18,166,48.73,Standard
SO-2023-00970,2,IND-PAN-001,2023-07-05,2023-07-24,473,30.27,Standard
SO-2023-00971,7,IND-HBU-001,2023-07-27,2023-08-01,35,82.61,Urgent
SO-2023-00972,1,IND-PAN-001,2023-07-19,2023-08-02,65,30.68,Standard
SO-2023-00973,7,OUT-FLD-001,2023-08-01,2023-08-16,78,47.49,Standard
SO-2023-00974,1,IND-HBU-001,2023-07-07,2023-07-13,80,83.69,VIP
SO-2023-00975,3,IND-PAN-001,2023-07-27,2023-08-16,53,30.38,Standard
SO-2023-00976,7,IND-HBU-001,2023-07-13,2023-07-21,65,82.62,Urgent
SO-2023-00977,2,OUT-FLD-001,2023-07-07,2023-07-14,87,48.46,Urgent
SO-2023-00978,1,IND-HBU-001,2023-07-27,2023-08-15,53,82.45,Standard
SO-2023-00979,7,IND-EPL-001,2023-07-13,2023-07-18,118,36.51,Urgent
SO-2023-00980,3,IND-EPL-001,2023-07-17,2023-07-24,173,36.52,VIP
SO-2023-00981,5,OUT-STR-001,2023-07-28,2023-08-11,163,93.17,Standard
SO-2023-00982,7,IND-COB-001,2023-07-07,2023-07-28,36,14.15,Standard
SO-2023-00983,2,IND-BLB-001,2023-07-31,2023-08-17,51,3.89,Standard
SO-2023-00984,7,IND-COB-001,2023-07-24,2023-08-11,49,14.23,Standard
SO-2023-00985,3,IND-COB-001,2023-07-17,2023-07-22,87,14.43,Urgent
SO-2023-00986,3,OUT-STR-001,2023-08-01,2023-08-22,167,99.73,Standard
SO-2023-00987,7,OUT-FLD-001,2023-07-06,2023-07-23,181,47.79,Standard
SO-2023-00988,5,IND-PAN-001,2023-07-05,2023-07-22,285,29.68,Standard
SO-2023-00989,1,IND-BLB-001,2023-07-20,2023-08-04,275,3.99,Standard
SO-2023-00990,7,IND-BLB-001,2023-07-03,2023-07-22,110,3.95,Standard
SO-2023-00991,2,IND-PAN-001,2023-08-24,2023-09-10,322,30.61,Standard
SO-2023-00992,1,IND-HBU-001,2023-08-31,2023-09-21,81,82.95,Standard
SO-2023-00993,2,OUT-FLD-001,2023-08-18,2023-09-06,192,48.78,Standard
SO-2023-00994,3,IND-WGL-001,2023-08-30,2023-09-17,60,26.37,Standard
SO-2023-00995,1,IND-COB-001,2023-08-30,2023-09-20,82,14.38,Standard
SO-2023-00996,1,IND-BLB-001,2023-08-22,2023-08-27,444,3.97,Urgent
SO-2023-00997,1,IND-BAT-001,2023-08-09,2023-08-14,363,18.71,Urgent
SO-2023-00998,2,IND-BAT-001,2023-08-15,2023-08-31,349,18.76,Standard
SO-2023-00999,3,IND-HBU-001,2023-08-31,2023-09-15,81,82.6,Standard
SO-2023-01000,1,IND-WGL-001,2023-08-23,2023-09-06,29,26.07,Standard
SO-2023-01001,1,IND-BLB-001,2023-08-23,2023-08-28,351,3.94,Urgent
SO-2023-01002,4,OUT-STR-001,2023-08-21,2023-09-04,131,98.42,Standard
SO-2023-01003,5,IND-HBU-001,2023-08-11,2023-09-01,63,81.96,Standard
SO-2023-01004,6,IND-COB-001,2023-08-11,2023-08-21,10,14.21,Urgent
SO-2023-01005,4,OUT-FLD-001,2023-08-30,2023-09-17,173,48.41,Standard
SO-2023-01006,1,IND-EPL-001,2023-08-11,2023-08-28,86,36.57,Standard
SO-2023-01007,3,OUT-STR-001,2023-08-03,2023-08-21,36,97.09,Standard
SO-2023-01008,1,OUT-STR-001,2023-08-14,2023-08-24,69,99.17,Urgent
SO-2023-01009,6,OUT-STR-001,2023-08-17,2023-08-27,92,92.69,Urgent
SO-2023-01010,7,IND-HBU-001,2023-08-09,2023-08-14,59,82.78,VIP
SO-2023-01011,5,OUT-FLD-001,2023-08-07,2023-08-24,133,48.18,Standard
SO-2023-01012,5,IND-COB-001,2023-08-11,2023-08-31,36,13.87,Standard
SO-2023-01013,7,IND-BAT-001,2023-08-07,2023-08-26,482,18.8,Standard
SO-2023-01014,3,OUT-FLD-001,2023-08-22,2023-09-06,144,48.13,Standard
SO-2023-01015,3,IND-HBU-001,2023-08-28,2023-09-17,49,81.93,Standard
SO-2023-01016,6,OUT-FLD-001,2023-08-28,2023-09-17,165,47.56,Standard
SO-2023-01017,3,IND-PAN-001,2023-08-21,2023-08-25,344,30.74,VIP
SO-2023-01018,3,IND-COB-001,2023-08-01,2023-08-21,74,14.05,Standard
SO-2023-01019,3,IND-HBU-001,2023-08-29,2023-09-12,95,84.42,Standard
SO-2023-01020,5,OUT-FLD-001,2023-08-28,2023-09-03,86,45.58,Urgent
SO-2023-01021,3,IND-EPL-001,2023-08-03,2023-08-23,464,35.97,Standard
SO-2023-01022,5,IND-COB-001,2023-08-31,2023-09-07,31,13.67,Urgent
SO-2023-01023,5,IND-BAT-001,2023-08-04,2023-08-12,201,18.24,Urgent
SO-2023-01024,4,IND-COB-001,2023-08-29,2023-09-14,24,14.01,Standard
SO-2023-01025,3,IND-BLB-001,2023-08-17,2023-08-23,348,3.98,VIP
SO-2023-01026,1,OUT-STR-001,2023-08-11,2023-08-25,53,97.18,Standard
SO-2023-01027,5,OUT-STR-001,2023-08-15,2023-09-03,80,92.03,Standard
SO-2023-01028,5,IND-EPL-001,2023-08-10,2023-08-15,249,35.99,Urgent
SO-2023-01029,7,IND-HBU-001,2023-08-11,2023-08-27,47,82.27,Standard
SO-2023-01030,2,IND-BAT-001,2023-08-09,2023-08-19,81,18.78,Urgent
SO-2023-01031,5,IND-PAN-001,2023-08-08,2023-08-29,366,29.56,Standard
SO-2023-01032,3,IND-WGL-001,2023-08-08,2023-08-14,93,25.87,VIP
SO-2023-01033,3,IND-PAN-001,2023-08-15,2023-08-30,206,30.95,Standard
SO-2023-01034,6,IND-BAT-001,2023-08-07,2023-08-28,242,18.02,Standard
SO-2023-01035,7,IND-BAT-001,2023-08-03,2023-08-18,66,18.5,Standard
SO-2023-01036,3,IND-COB-001,2023-08-10,2023-08-28,45,14.39,Standard
SO-2023-01037,6,IND-HBU-001,2023-08-30,2023-09-15,68,83.6,Standard
SO-2023-01038,6,OUT-STR-001,2023-08-18,2023-08-28,158,92.34,Urgent
SO-2023-01039,1,IND-BAT-001,2023-08-18,2023-09-01,147,18.58,Standard
SO-2023-01040,2,IND-HBU-001,2023-08-17,2023-08-23,86,81.95,VIP
SO-2023-01041,6,IND-WGL-001,2023-08-15,2023-09-01,72,26.52,Standard
SO-2023-01042,2,IND-BAT-001,2023-08-30,2023-09-04,173,18.52,Urgent
SO-2023-01043,2,IND-BLB-001,2023-08-15,2023-08-22,456,3.9,Urgent
SO-2023-01044,5,IND-EPL-001,2023-08-29,2023-09-15,241,36.01,Standard
SO-2023-01045,2,IND-WGL-001,2023-08-31,2023-09-17,46,25.98,Standard
SO-2023-01046,5,IND-COB-001,2023-08-29,2023-09-15,18,14.02,Standard
SO-2023-01047,1,IND-BAT-001,2023-08-02,2023-08-21,271,18.75,Standard
SO-2023-01048,1,OUT-FLD-001,2023-08-31,2023-09-14,152,48.19,Standard
SO-2023-01049,6,IND-PAN-001,2023-09-01,2023-09-17,90,30.09,Standard
SO-2023-01050,6,IND-COB-001,2023-08-31,2023-09-16,69,13.71,Standard
SO-2023-01051,4,OUT-FLD-001,2023-08-24,2023-09-09,81,48.13,Standard
SO-2023-01052,1,OUT-STR-001,2023-08-04,2023-08-21,102,98.13,Standard
SO-2023-01053,4,IND-BAT-001,2023-08-10,2023-08-28,84,18.67,Standard
SO-2023-01054,4,IND-BLB-001,2023-08-28,2023-09-13,410,3.99,Standard
SO-2023-01055,7,OUT-FLD-001,2023-08-14,2023-08-28,53,47.53,Standard
SO-2023-01056,5,IND-BLB-001,2023-08-15,2023-08-21,175,3.95,Urgent
SO-2023-01057,6,IND-COB-001,2023-08-31,2023-09-14,89,14.36,Standard
SO-2023-01058,5,IND-BLB-001,2023-08-02,2023-08-19,78,3.8,Standard
SO-2023-01059,2,IND-BLB-001,2023-08-21,2023-09-07,335,3.99,Standard
SO-2023-01060,3,IND-COB-001,2023-08-31,2023-09-05,12,14.19,VIP
SO-2023-01061,4,IND-BAT-001,2023-08-08,2023-08-11,197,18.66,VIP
SO-2023-01062,4,IND-WGL-001,2023-08-15,2023-08-21,16,25.97,Urgent
SO-2023-01063,5,IND-PAN-001,2023-08-24,2023-09-11,428,30.62,Standard
SO-2023-01064,4,IND-HBU-001,2023-08-11,2023-08-25,74,83.05,Standard
SO-2023-01065,2,IND-BLB-001,2023-08-09,2023-08-23,56,3.94,Standard
SO-2023-01066,7,IND-BLB-001,2023-08-30,2023-09-15,54,3.95,Standard
SO-2023-01067,7,OUT-STR-001,2023-08-17,2023-09-04,89,98.36,Standard
SO-2023-01068,2,IND-BLB-001,2023-09-01,2023-09-19,416,3.9,Standard
SO-2023-01069,2,IND-COB-001,2023-08-18,2023-09-04,76,14.18,Standard
SO-2023-01070,6,OUT-STR-001,2023-08-24,2023-09-10,149,96.39,Standard
SO-2023-01071,6,IND-WGL-001,2023-08-31,2023-09-16,88,25.86,Standard
SO-2023-01072,1,IND-HBU-001,2023-08-29,2023-09-05,37,82.89,Urgent
SO-2023-01073,5,OUT-STR-001,2023-08-07,2023-08-23,86,95.61,Standard
SO-2023-01074,2,IND-WGL-001,2023-08-09,2023-08-26,97,26.24,Standard
SO-2023-01075,5,IND-EPL-001,2023-08-29,2023-09-13,371,34.06,Standard
SO-2023-01076,5,IND-EPL-001,2023-08-02,2023-08-22,256,36.13,Standard
SO-2023-01077,4,IND-PAN-001,2023-08-18,2023-09-07,464,30.6,Standard
SO-2023-01078,2,IND-WGL-001,2023-08-10,2023-08-17,13,25.9,VIP
SO-2023-01079,2,IND-WGL-001,2023-08-24,2023-09-09,12,26.64,Standard
SO-2023-01080,2,IND-WGL-001,2023-08-29,2023-09-03,24,26.06,Urgent
SO-2023-01081,1,IND-HBU-001,2023-08-29,2023-09-19,33,83.1,Standard
SO-2023-01082,7,IND-BAT-001,2023-08-09,2023-08-27,211,18.37,Standard
SO-2023-01083,3,IND-WGL-001,2023-08-24,2023-09-11,28,26.2,Standard
SO-2023-01084,2,IND-HBU-001,2023-08-07,2023-08-23,40,82.14,Standard
SO-2023-01085,3,IND-HBU-001,2023-08-31,2023-09-07,18,82.91,VIP
SO-2023-01086,2,IND-WGL-001,2023-08-25,2023-09-14,71,26.3,Standard
SO-2023-01087,6,IND-BAT-001,2023-08-07,2023-08-14,148,18.13,VIP
SO-2023-01088,5,IND-PAN-001,2023-08-29,2023-09-16,248,29.46,Standard
SO-2023-01089,3,IND-EPL-001,2023-08-21,2023-09-05,473,36.23,Standard
SO-2023-01090,2,IND-BAT-001,2023-09-01,2023-09-09,83,18.38,Urgent
SO-2023-01091,7,IND-WGL-001,2023-08-07,2023-08-21,43,26.54,Standard
SO-2023-01092,3,OUT-STR-001,2023-08-03,2023-08-20,50,97.81,Standard
SO-2023-01093,1,IND-WGL-001,2023-08-18,2023-09-04,62,25.91,Standard
SO-2023-01094,1,IND-WGL-001,2023-08-25,2023-09-04,23,26.57,Urgent
SO-2023-01095,1,IND-WGL-001,2023-08-14,2023-09-02,37,25.88,Standard
SO-2023-01096,3,IND-EPL-001,2023-08-01,2023-08-07,93,36.49,Urgent
SO-2023-01097,3,IND-BAT-001,2023-08-17,2023-08-24,214,18.71,Urgent
SO-2023-01098,7,IND-WGL-001,2023-08-10,2023-08-31,15,26.21,Standard
SO-2023-01099,7,OUT-STR-001,2023-08-08,2023-08-22,166,99.58,Standard
SO-2023-01100,1,IND-HBU-001,2023-08-03,2023-08-17,54,83.44,Standard
SO-2023-01101,3,IND-HBU-001,2023-08-14,2023-08-31,74,84.32,Standard
SO-2023-01102,2,IND-COB-001,2023-08-15,2023-08-30,10,14.27,Standard
SO-2023-01103,4,IND-EPL-001,2023-09-01,2023-09-17,143,36.0,Standard
SO-2023-01104,5,OUT-STR-001,2023-08-01,2023-08-15,186,92.76,Standard
SO-2023-01105,1,IND-BLB-001,2023-08-29,2023-09-15,426,3.89,Standard
SO-2023-01106,5,IND-PAN-001,2023-08-09,2023-08-19,188,29.88,Urgent
SO-2023-01107,1,IND-EPL-001,2023-08-11,2023-08-19,90,35.83,Urgent
SO-2023-01108,1,IND-EPL-001,2023-08-29,2023-09-12,277,36.32,Standard
SO-2023-01109,5,IND-COB-001,2023-08-23,2023-09-13,12,13.46,Standard
SO-2023-01110,2,IND-PAN-001,2023-08-18,2023-08-24,414,30.87,Urgent
SO-2023-01111,5,OUT-STR-001,2023-08-21,2023-09-11,120,98.18,Standard
SO-2023-01112,1,IND-WGL-001,2023-08-11,2023-08-20,76,26.29,Urgent
SO-2023-01113,5,IND-HBU-001,2023-08-23,2023-09-10,48,82.93,Standard
SO-2023-01114,3,IND-HBU-001,2023-08-07,2023-08-26,93,82.11,Standard
SO-2023-01115,6,IND-WGL-001,2023-09-01,2023-09-22,76,25.24,Standard
SO-2023-01116,7,OUT-STR-001,2023-08-17,2023-09-06,189,99.63,Standard
SO-2023-01117,5,OUT-STR-001,2023-08-24,2023-09-08,190,95.18,Standard
SO-2023-01118,7,IND-BLB-001,2023-08-18,2023-09-04,491,3.9,Standard
SO-2023-01119,5,IND-BLB-001,2023-08-17,2023-08-31,499,3.95,Standard
SO-2023-01120,2,OUT-STR-001,2023-08-14,2023-08-21,112,98.43,Urgent
SO-2023-01121,1,IND-BAT-001,2023-08-01,2023-08-16,111,18.64,Standard
SO-2023-01122,5,IND-BAT-001,2023-08-07,2023-08-24,313,17.77,Standard
SO-2023-01123,1,IND-COB-001,2023-08-01,2023-08-16,36,14.04,Standard
SO-2023-01124,3,IND-EPL-001,2023-08-16,2023-09-03,360,35.94,Standard
SO-2023-01125,7,IND-PAN-001,2023-09-22,2023-09-29,98,30.22,Urgent
SO-2023-01126,2,IND-EPL-001,2023-09-12,2023-09-27,63,36.53,Standard
SO-2023-01127,3,IND-COB-001,2023-09-27,2023-10-16,65,14.01,Standard
SO-2023-01128,1,IND-EPL-001,2023-09-25,2023-10-10,484,35.98,Standard
SO-2023-01129,2,OUT-STR-001,2023-09-07,2023-09-13,92,98.39,Urgent
SO-2023-01130,1,IND-HBU-001,2023-09-01,2023-09-21,65,82.68,Standard
SO-2023-01131,3,IND-BLB-001,2023-09-18,2023-10-06,336,3.94,Standard
SO-2023-01132,6,IND-BAT-001,2023-09-19,2023-09-29,225,18.74,Urgent
SO-2023-01133,5,IND-BAT-001,2023-09-08,2023-09-23,278,17.96,Standard
SO-2023-01134,2,IND-COB-001,2023-09-19,2023-10-04,12,14.04,Standard
SO-2023-01135,7,IND-BAT-001,2023-09-06,2023-09-14,83,18.85,Urgent
SO-2023-01136,1,IND-WGL-001,2023-09-18,2023-10-06,28,25.95,Standard
SO-2023-01137,7,IND-EPL-001,2023-09-01,2023-09-16,356,35.6,Standard
SO-2023-01138,4,IND-EPL-001,2023-09-19,2023-10-08,445,36.58,Standard
SO-2023-01139,6,IND-WGL-001,2023-09-15,2023-09-29,57,25.62,Standard
SO-2023-01140,4,IND-BAT-001,2023-09-12,2023-09-29,356,18.86,Standard
SO-2023-01141,2,OUT-FLD-001,2023-10-02,2023-10-11,103,48.46,Urgent
SO-2023-01142,4,IND-EPL-001,2023-09-19,2023-10-08,180,36.0,Standard
SO-2023-01143,1,OUT-STR-001,2023-09-18,2023-09-21,108,97.59,VIP
SO-2023-01144,4,IND-HBU-001,2023-09-14,2023-10-05,43,84.04,Standard
SO-2023-01145,1,OUT-FLD-001,2023-09-07,2023-09-22,137,48.64,Standard
SO-2023-01146,5,IND-PAN-001,2023-09-06,2023-09-12,354,30.2,Urgent
SO-2023-01147,3,IND-HBU-001,2023-09-14,2023-09-17,57,83.43,VIP
SO-2023-01148,2,OUT-STR-001,2023-09-01,2023-09-21,184,98.76,Standard
SO-2023-01149,7,IND-BAT-001,2023-09-20,2023-10-05,235,18.82,Standard
SO-2023-01150,1,OUT-STR-001,2023-09-20,2023-10-10,126,98.97,Standard
SO-2023-01151,5,IND-PAN-001,2023-09-11,2023-09-28,251,29.8,Standard
SO-2023-01152,3,OUT-FLD-001,2023-09-06,2023-09-26,129,47.73,Standard
SO-2023-01153,1,OUT-FLD-001,2023-09-13,2023-10-03,104,48.75,Standard
SO-2023-01154,1,IND-EPL-001,2023-09-26,2023-10-13,66,36.42,Standard
SO-2023-01155,5,IND-BLB-001,2023-09-15,2023-10-02,159,3.82,Standard
SO-2023-01156,5,IND-WGL-001,2023-09-21,2023-10-09,54,24.86,Standard
SO-2023-01157,5,IND-PAN-001,2023-09-15,2023-09-18,210,28.74,VIP
SO-2023-01158,2,OUT-FLD-001,2023-09-04,2023-09-18,20,48.74,Standard
SO-2023-01159,1,IND-EPL-001,2023-09-22,2023-09-25,488,36.13,VIP
SO-2023-01160,4,IND-PAN-001,2023-09-29,2023-10-20,432,30.46,Standard
SO-2023-01161,2,IND-HBU-001,2023-09-26,2023-10-02,99,82.92,VIP
SO-2023-01162,1,IND-COB-001,2023-09-01,2023-09-15,60,14.19,Standard
SO-2023-01163,6,IND-COB-001,2023-09-04,2023-09-08,62,13.31,VIP
SO-2023-01164,1,IND-BAT-001,2023-09-25,2023-10-15,91,18.41,Standard
SO-2023-01165,7,OUT-FLD-001,2023-09-29,2023-10-04,80,47.76,Urgent
SO-2023-01166,5,IND-BLB-001,2023-09-26,2023-10-12,429,3.81,Standard
SO-2023-01167,3,IND-COB-001,2023-09-28,2023-10-12,39,14.11,Standard
SO-2023-01168,3,OUT-FLD-001,2023-09-08,2023-09-15,147,48.87,Urgent
SO-2023-01169,7,OUT-FLD-001,2023-09-12,2023-09-19,131,48.59,Urgent
SO-2023-01170,3,IND-BLB-001,2023-09-06,2023-09-14,348,3.91,Urgent
SO-2023-01171,2,IND-WGL-001,2023-09-21,2023-10-11,70,26.49,Standard
SO-2023-01172,2,IND-HBU-001,2023-09-06,2023-09-27,18,82.76,Standard
SO-2023-01173,3,IND-COB-001,2023-09-21,2023-09-26,33,14.22,VIP
SO-2023-01174,7,IND-BAT-001,2023-09-19,2023-10-10,447,18.35,Standard
SO-2023-01175,3,OUT-FLD-001,2023-09-15,2023-09-29,102,47.54,Standard
SO-2023-01176,5,IND-COB-001,2023-09-27,2023-10-18,84,14.29,Standard
SO-2023-01177,3,IND-EPL-001,2023-09-22,2023-10-11,469,35.61,Standard
SO-2023-01178,1,IND-PAN-001,2023-09-04,2023-09-24,292,30.58,Standard
SO-2023-01179,5,IND-COB-001,2023-09-20,2023-10-09,21,13.74,Standard
SO-2023-01180,7,IND-HBU-001,2023-09-26,2023-10-06,82,82.71,Urgent
SO-2023-01181,7,IND-BAT-001,2023-09-07,2023-09-27,172,18.42,Standard
SO-2023-01182,2,IND-BLB-001,2023-09-25,2023-10-13,463,3.97,Standard
SO-2023-01183,7,IND-COB-001,2023-09-05,2023-09-22,10,14.12,Standard
SO-2023-01184,5,IND-BLB-001,2023-09-08,2023-09-23,98,3.8,Standard
SO-2023-01185,3,OUT-FLD-001,2023-09-04,2023-09-23,129,48.02,Standard
SO-2023-01186,4,IND-PAN-001,2023-10-02,2023-10-20,202,30.73,Standard
SO-2023-01187,3,IND-PAN-001,2023-09-14,2023-09-30,348,30.63,Standard
SO-2023-01188,5,IND-PAN-001,2023-09-14,2023-09-21,377,29.95,Urgent
SO-2023-01189,3,IND-WGL-001,2023-09-20,2023-10-04,16,26.59,Standard
SO-2023-01190,7,IND-COB-001,2023-09-25,2023-10-02,77,14.09,Urgent
SO-2023-01191,2,IND-EPL-001,2023-09-04,2023-09-12,166,35.74,Urgent
SO-2023-01192,6,IND-WGL-001,2023-09-27,2023-10-13,81,24.9,Standard
SO-2023-01193,5,IND-WGL-001,2023-09-21,2023-09-28,72,24.69,VIP
SO-2023-01194,2,IND-COB-001,2023-09-29,2023-10-04,83,14.23,Urgent
SO-2023-01195,6,IND-PAN-001,2023-09-19,2023-10-06,276,30.13,Standard
SO-2023-01196,7,OUT-FLD-001,2023-09-11,2023-10-01,186,48.47,Standard
SO-2023-01197,2,IND-COB-001,2023-09-06,2023-09-14,65,14.31,Urgent
SO-2023-01198,3,OUT-STR-001,2023-09-06,2023-09-22,164,97.28,Standard
SO-2023-01199,5,IND-PAN-001,2023-09-05,2023-09-10,235,29.29,VIP
SO-2023-01200,1,IND-COB-001,2023-09-06,2023-09-27,67,14.35,Standard
SO-2023-01201,2,IND-WGL-001,2023-09-22,2023-10-09,20,26.13,Standard
SO-2023-01202,1,OUT-FLD-001,2023-09-29,2023-10-13,162,48.85,Standard
SO-2023-01203,7,IND-PAN-001,2023-09-13,2023-10-03,353,30.39,Standard
SO-2023-01204,3,IND-PAN-001,2023-09-25,2023-10-14,93,31.07,Standard
SO-2023-01205,5,IND-PAN-001,2023-09-25,2023-10-12,300,30.79,Standard
SO-2023-01206,7,OUT-STR-001,2023-09-11,2023-09-25,45,97.48,Standard
SO-2023-01207,1,IND-EPL-001,2023-09-26,2023-10-17,238,36.29,Standard
SO-2023-01208,3,OUT-FLD-001,2023-09-07,2023-09-24,21,48.88,Standard
SO-2023-01209,7,IND-BAT-001,2023-09-04,2023-09-20,451,18.34,Standard
SO-2023-01210,6,IND-PAN-001,2023-10-02,2023-10-21,296,30.83,Standard
SO-2023-01211,3,IND-EPL-001,2023-09-25,2023-10-09,204,36.11,Standard
SO-2023-01212,5,IND-WGL-001,2023-09-07,2023-09-13,12,24.77,VIP
SO-2023-01213,2,IND-BAT-001,2023-09-06,2023-09-26,358,18.8,Standard
SO-2023-01214,2,IND-BAT-001,2023-09-21,2023-10-10,179,18.64,Standard
SO-2023-01215,6,IND-BLB-001,2023-09-18,2023-10-08,310,3.77,Standard
SO-2023-01216,6,IND-BAT-001,2023-09-15,2023-09-22,339,18.08,Urgent
SO-2023-01217,4,IND-PAN-001,2023-09-28,2023-10-16,272,30.28,Standard
SO-2023-01218,7,OUT-FLD-001,2023-09-21,2023-10-01,173,48.36,Urgent
SO-2023-01219,2,IND-COB-001,2023-09-29,2023-10-17,52,14.27,Standard
SO-2023-01220,1,IND-PAN-001,2023-09-21,2023-10-09,51,30.6,Standard
SO-2023-01221,1,IND-BAT-001,2023-09-18,2023-10-08,137,18.38,Standard
SO-2023-01222,3,IND-BLB-001,2023-09-12,2023-10-01,177,3.91,Standard
SO-2023-01223,1,IND-BLB-001,2023-09-04,2023-09-21,306,3.92,Standard
SO-2023-01224,6,OUT-FLD-001,2023-09-19,2023-10-08,86,46.59,Standard
SO-2023-01225,3,IND-BLB-001,2023-09-15,2023-09-23,286,3.9,Urgent
SO-2023-01226,5,OUT-FLD-001,2023-09-26,2023-10-10,112,47.79,Standard
SO-2023-01227,1,IND-HBU-001,2023-09-07,2023-09-26,12,83.34,Standard
SO-2023-01228,6,IND-BLB-001,2023-09-12,2023-09-22,250,3.79,Urgent
SO-2023-01229,6,IND-BLB-001,2023-09-28,2023-10-16,150,3.93,Standard
SO-2023-01230,7,OUT-FLD-001,2023-09-12,2023-09-27,117,47.65,Standard
SO-2023-01231,7,IND-PAN-001,2023-09-15,2023-10-06,104,30.48,Standard
SO-2023-01232,4,IND-HBU-001,2023-09-14,2023-09-28,74,83.6,Standard
SO-2023-01233,5,OUT-STR-001,2023-09-08,2023-09-13,46,92.49,VIP
SO-2023-01234,2,IND-BLB-001,2023-09-07,2023-09-23,134,3.97,Standard
SO-2023-01235,5,IND-WGL-001,2023-09-07,2023-09-14,85,25.11,Urgent
SO-2023-01236,7,IND-BAT-001,2023-09-27,2023-10-02,481,18.56,VIP
SO-2023-01237,1,IND-PAN-001,2023-09-15,2023-10-05,397,30.3,Standard
SO-2023-01238,1,IND-EPL-001,2023-09-13,2023-09-29,170,36.25,Standard
SO-2023-01239,5,IND-PAN-001,2023-09-11,2023-09-28,51,29.8,Standard
SO-2023-01240,2,OUT-STR-001,2023-09-08,2023-09-14,114,100.0,Urgent
SO-2023-01241,7,OUT-FLD-001,2023-09-07,2023-09-14,175,47.43,Urgent
SO-2023-01242,7,IND-EPL-001,2023-09-21,2023-10-12,308,35.82,Standard
SO-2023-01243,7,OUT-STR-001,2023-09-20,2023-10-06,126,98.98,Standard
SO-2023-01244,2,OUT-STR-001,2023-09-04,2023-09-11,171,97.47,VIP
SO-2023-01245,1,OUT-STR-001,2023-09-07,2023-09-10,193,98.19,VIP
SO-2023-01246,5,IND-BLB-001,2023-09-11,2023-09-17,219,3.73,Urgent
SO-2023-01247,1,OUT-STR-001,2023-09-01,2023-09-22,27,99.52,Standard
SO-2023-01248,1,IND-PAN-001,2023-09-04,2023-09-22,181,30.32,Standard
SO-2023-01249,5,IND-HBU-001,2023-09-14,2023-10-04,73,82.91,Standard
SO-2023-01250,2,IND-EPL-001,2023-09-28,2023-10-05,326,36.62,Urgent
SO-2023-01251,3,IND-PAN-001,2023-10-02,2023-10-08,266,30.53,Urgent
SO-2023-01252,5,IND-BAT-001,2023-09-05,2023-09-14,461,18.46,Urgent
SO-2023-01253,5,IND-HBU-001,2023-09-20,2023-09-29,20,78.3,Urgent
SO-2023-01254,7,IND-EPL-001,2023-09-05,2023-09-11,414,35.96,Urgent
SO-2023-01255,1,IND-BAT-001,2023-09-08,2023-09-27,479,18.87,Standard
SO-2023-01256,1,IND-BAT-001,2023-09-05,2023-09-26,133,18.5,Standard
SO-2023-01257,3,IND-COB-001,2023-09-15,2023-10-01,95,14.16,Standard
SO-2023-01258,7,OUT-FLD-001,2023-09-11,2023-09-18,26,47.98,Urgent
SO-2023-01259,4,OUT-FLD-001,2023-09-21,2023-10-11,183,48.22,Standard
